"","x","Index","y","Index2","RcrdCnt"
"1",0,1,1.52270871733979,1,19
"2",1,2,1.50701351366741,2,19
"3",2,3,1.49136743505852,3,19
"4",3,4,1.47586884738205,4,19
"5",4,5,1.46060944162767,5,19
"6",5,6,1.44565420926827,6,19
"7",6,7,1.43106146689754,7,19
"8",7,8,1.41688986236655,8,19
"9",8,9,1.40319936855609,9,19
"10",9,10,1.39005028960431,10,19
"11",10,11,1.37750292964939,11,19
"12",11,12,1.3655852862402,12,19
"13",12,13,1.35419613056826,13,19
"14",13,14,1.3432019272358,14,19
"15",14,15,1.33246588385519,15,19
"16",15,16,1.32183818007944,16,19
"17",16,17,1.31116573857169,17,19
"18",17,18,1.30032614486643,18,19
"19",18,19,1.28931963598334,19,19
"20",19,20,1.27817711181343,20,19
"21",20,21,1.2669294722477,21,19
"22",21,22,1.2556236900531,22,19
"23",22,23,1.24437102950038,23,19
"24",23,24,1.23329882773622,24,19
"25",24,25,1.2225197836969,25,19
"26",25,26,1.21208804347699,26,19
"27",26,27,1.20204311496066,27,19
"28",27,28,1.19242450603207,28,19
"29",28,29,1.18324932574049,29,19
"30",29,30,1.17444508779559,30,19
"31",30,31,1.16591690707215,31,19
"32",31,32,1.15758869984216,32,19
"33",32,33,1.14945958796641,33,19
"34",33,34,1.1415474947029,34,19
"35",34,35,1.13386473420999,35,19
"36",35,36,1.1264011842475,36,19
"37",36,37,1.11914111347562,37,19
"38",37,38,1.11206879055455,38,19
"39",38,39,1.10519266542708,39,19
"40",39,40,1.09861791316645,40,19
"41",40,41,1.0924738901285,41,19
"42",41,42,1.08690622946741,42,19
"43",42,43,1.08212567153074,43,19
"44",43,44,1.07835923346441,44,19
"45",44,45,1.07582937944459,45,19
"46",45,46,1.07474036176866,46,19
"47",46,47,1.07529187976428,47,19
"48",47,48,1.07768363275911,48,19
"49",48,49,1.08209498966525,49,19
"50",49,50,1.0886239977326,50,19
"51",50,51,1.09734837379548,51,19
"52",51,52,1.10827603213661,52,19
"53",52,53,1.12113567683215,53,19
"54",53,54,1.13558620940661,54,19
"55",54,55,1.15128653138454,55,19
"56",55,56,1.16789152582601,56,19
"57",56,57,1.18504000193332,57,19
"58",57,58,1.20236675044431,58,19
"59",58,59,1.21959594331038,59,19
"60",59,60,1.2368092773371,60,19
"61",60,61,1.25417783054359,61,19
"62",61,62,1.27199887243404,62,19
"63",62,63,1.29107443845291,63,19
"64",63,64,1.3123327555297,64,19
"65",64,65,1.33670205059394,65,19
"66",65,66,1.36519038951191,66,19
"67",66,67,1.39912519389694,67,19
"68",67,68,1.43991372429913,68,19
"69",68,69,1.48893769512267,69,19
"70",69,70,1.54747663618813,70,19
"71",70,71,1.61678453117018,71,19
"72",71,72,1.69785590502579,72,19
"73",72,73,1.79064744784112,73,19
"74",73,74,1.89485639098461,74,19
"75",74,75,2.01017996582473,75,19
"76",75,76,2.13612741928678,76,19
"77",76,77,2.27145606052348,77,19
"78",77,78,2.41473521424439,78,19
"79",78,79,2.56449847814638,79,19
"80",79,80,2.71913654187558,80,19
"81",80,81,2.87700436806542,81,19
"82",81,82,3.03645691934933,82,19
"83",82,83,3.1959560345044,83,19
"84",83,84,3.35439105688238,84,19
"85",84,85,3.51075820597863,85,19
"86",85,86,3.66421765939262,86,19
"87",86,87,3.81458542714003,87,19
"88",87,88,3.96184147734061,88,19
"89",88,89,4.1060957130846,89,19
"90",89,90,4.24797777734424,90,19
"91",90,91,4.38824724806222,91,19
"92",91,92,4.52766370318125,92,19
"93",92,93,4.66713201453311,93,19
"94",93,94,4.80813822950571,94,19
"95",94,95,4.95231368937603,95,19
"96",95,96,5.10129062266705,96,19
"97",96,97,5.25670480688578,97,19
"98",97,98,5.4201929067852,98,19
"99",98,99,5.59339158711831,99,19
"100",99,100,5.77767790351006,100,19
"101",100,101,5.97339047507305,101,19
"102",101,102,6.18060831179187,102,19
"103",102,103,6.39923175682697,103,19
"104",103,104,6.62844648604249,104,19
"105",104,105,6.86725950847847,105,19
"106",105,106,7.11446055747787,106,19
"107",106,107,7.36797026359545,107,19
"108",107,108,7.62549198168887,108,19
"109",108,109,7.88472906661581,109,19
"110",109,110,8.14342582588961,110,19
"111",110,111,8.39949037764626,111,19
"112",111,112,8.65087179267742,112,19
"113",112,113,8.89578532132249,113,19
"114",113,114,9.13351093211193,114,19
"115",114,115,9.36359477312398,115,19
"116",115,116,9.58584216863593,116,19
"117",116,117,9.80109514772144,117,19
"118",117,118,10.0104549156532,118,19
"119",118,119,10.215022677704,119,19
"120",119,120,10.4158631237928,120,19
"121",120,121,10.6138948824231,121,19
"122",121,122,10.8100000667447,122,19
"123",122,123,11.0048505545182,123,19
"124",123,124,11.1982772819465,124,19
"125",124,125,11.3899009498433,125,19
"126",125,126,11.5793422590223,126,19
"127",126,127,11.7661614581025,127,19
"128",127,128,11.9496769869244,128,19
"129",128,129,12.1291468331341,129,19
"130",129,130,12.3039422111481,130,19
"131",130,131,12.4738872424649,131,19
"132",131,132,12.6389192753536,132,19
"133",132,133,12.7991601500256,133,19
"134",133,134,12.955469674461,134,19
"135",134,135,13.1088921485823,135,19
"136",135,136,13.2604718723119,136,19
"137",136,137,13.4112642862025,137,19
"138",137,138,13.5623693933281,138,19
"139",138,139,13.7148983373931,139,19
"140",139,140,13.8698887317269,140,19
"141",140,141,14.0280840681593,141,19
"142",141,142,14.1901543081451,142,19
"143",142,143,14.3565542930631,143,19
"144",143,144,14.5268783839868,144,19
"145",144,145,14.700505821914,145,19
"146",145,146,14.8768158478424,146,19
"147",146,147,15.0551228593596,147,19
"148",147,148,15.2344818804143,148,19
"149",148,149,15.4138830915452,149,19
"150",149,150,15.5923457443621,150,19
"151",150,151,15.7690053747583,151,19
"152",151,152,15.943026589698,152,19
