"","x","Index","y","Index2","RcrdCnt"
"1",0,1,0.0176848214770806,1,9
"2",1,2,0.0207400850441382,2,9
"3",2,3,0.0238659695575411,3,9
"4",3,4,0.0270862504209335,4,9
"5",4,5,0.0303786871187864,5,9
"6",5,6,0.033536975458878,6,9
"7",6,7,0.0363087953298135,7,9
"8",7,8,0.0384798408839889,8,9
"9",8,9,0.0399878633289639,9,9
"10",9,10,0.0408086281360889,10,9
"11",10,11,0.0409179007767147,11,9
"12",11,12,0.0403202591571319,12,9
"13",12,13,0.039135530923392,13,9
"14",13,14,0.0375123561564863,14,9
"15",14,15,0.0356022063557598,15,9
"16",15,16,0.0335678786939701,16,9
"17",16,17,0.0315750017622279,17,9
"18",17,18,0.0297669599478756,18,9
"19",18,19,0.0281981608231807,19,9
"20",19,20,0.026900767756642,20,9
"21",20,21,0.0259069441167585,21,9
"22",21,22,0.0252319996093231,22,9
"23",22,23,0.0248238292893059,23,9
"24",23,24,0.0246134745489709,24,9
"25",24,25,0.0245385101555254,25,9
"26",25,26,0.0245626443759493,26,9
"27",26,27,0.0246561188521659,27,9
"28",27,28,0.0247891752260985,28,9
"29",28,29,0.0249337099988085,29,9
"30",29,30,0.0250682391079104,30,9
"31",30,31,0.0251729333501571,31,9
"32",31,32,0.0252267189991227,32,9
"33",32,33,0.0252035442356671,33,9
"34",33,34,0.0250761127174717,34,9
"35",34,35,0.0248167226873599,35,9
"36",35,36,0.0243960507287243,36,9
"37",36,37,0.0237843680100994,37,9
"38",37,38,0.0229519457000199,38,9
"39",38,39,0.0218890499661276,39,9
"40",39,40,0.0206659269724921,40,9
"41",40,41,0.0193728178822902,41,9
"42",41,42,0.0181112617811073,42,9
"43",42,43,0.0170279894441641,43,9
"44",43,44,0.0162810295690901,44,9
"45",44,45,0.0159930547580061,45,9
"46",45,46,0.0161453132309995,46,9
"47",46,47,0.0166836971126491,47,9
"48",47,48,0.0175540985275338,48,9
"49",48,49,0.0186789622123248,49,9
"50",49,50,0.0198869433520635,50,9
"51",50,51,0.0209832497438837,51,9
"52",51,52,0.0218101663071466,52,9
"53",52,53,0.0223582864501224,53,9
"54",53,54,0.0226552807033087,54,9
"55",54,55,0.0227288195972033,55,9
"56",55,56,0.0226155781814785,56,9
"57",56,57,0.0223882495825064,57,9
"58",57,58,0.0221285314458338,58,9
"59",58,59,0.0218974789502981,59,9
"60",59,60,0.0216735774078995,60,9
"61",60,61,0.0214146696639284,61,9
"62",61,62,0.0210875816779713,62,9
"63",62,63,0.0206950718667971,63,9
"64",63,64,0.0202488817614704,64,9
"65",64,65,0.0197607528930559,65,9
"66",65,66,0.0192091394298406,66,9
"67",66,67,0.0184393460890008,67,9
"68",67,68,0.0172633902249353,68,9
"69",68,69,0.0155862244548247,69,9
"70",69,70,0.0136845424469776,70,9
"71",70,71,0.0119279731324847,71,9
"72",71,72,0.0110197012931369,72,9
"73",72,73,0.012997135113526,73,9
"74",73,74,0.0202312386289444,74,9
"75",74,75,0.0350929758746839,75,9
"76",75,76,0.060178514177675,76,9
"77",76,77,0.0989848340314013,77,9
"78",77,78,0.155234119220983,78,9
"79",78,79,0.231432305469112,79,9
"80",79,80,0.32522033624875,80,9
"81",80,81,0.433022906970432,81,9
"82",81,82,0.551264713044694,82,9
"83",82,83,0.676134492284019,83,9
"84",83,84,0.802877152108714,84,9
"85",84,85,0.926501642341034,85,9
"86",85,86,1.04309618013759,86,9
"87",86,87,1.15306605199243,87,9
"88",87,88,1.25789581173391,88,9
"89",88,89,1.35971630704652,89,9
