"","x","Index","y","Index2","RcrdCnt"
"1",0,1,6.45139237643544,1,9
"2",1,2,6.56165821981136,2,9
"3",2,3,6.67381606181751,3,9
"4",3,4,6.78189581797423,4,9
"5",4,5,6.87947501970497,5,9
"6",5,6,6.95832166204552,6,9
"7",6,7,7.00975135593478,7,9
"8",7,8,7.02641212141717,8,9
"9",8,9,7.00628161495927,9,9
"10",9,10,6.9486699021332,10,9
"11",10,11,6.85288704851107,11,9
"12",11,12,6.71827599164797,12,9
"13",12,13,6.54431115703083,13,9
"14",13,14,6.33049984212956,14,9
"15",14,15,6.0798764239919,15,9
"16",15,16,5.80958359797691,16,9
"17",16,17,5.54029113902152,17,9
"18",17,18,5.29042147643612,18,9
"19",18,19,5.06940765702515,19,9
"20",19,20,4.88443538196656,20,9
"21",20,21,4.7426903524383,21,9
"22",21,22,4.65001026000964,22,9
"23",22,23,4.60684075781516,23,9
"24",23,24,4.6122794893808,24,9
"25",24,25,4.66486280724762,25,9
"26",25,26,4.76088190001728,26,9
"27",26,27,4.89606666530657,27,9
"28",27,28,5.0661470007323,28,9
"29",28,29,5.26410672844163,29,9
"30",29,30,5.47194536870321,30,9
"31",30,31,5.66891636631606,31,9
"32",31,32,5.83906561257313,32,9
"33",32,33,5.98560878474322,33,9
"34",33,34,6.11655400658903,34,9
"35",34,35,6.23939841434897,35,9
"36",35,36,6.35959519416409,36,9
"37",36,37,6.48208654465109,37,9
"38",37,38,6.61181466442669,38,9
"39",38,39,6.75106864157323,39,9
"40",39,40,6.89152512203554,40,9
"41",40,41,7.02220764122406,41,9
"42",41,42,7.13487154495459,42,9
"43",42,43,7.23219942066427,43,9
"44",43,44,7.31960566619558,44,9
"45",44,45,7.40188764053058,45,9
"46",45,46,7.48137454720963,46,9
"47",46,47,7.55977855091265,47,9
"48",47,48,7.63881181631957,48,9
"49",48,49,7.7194574633942,49,9
"50",49,50,7.79978243323585,50,9
"51",50,51,7.87712462222773,51,9
"52",51,52,7.94885001162899,52,9
"53",52,53,8.01243692220248,53,9
"54",53,54,8.06539175958703,54,9
"55",54,55,8.10522092942143,55,9
"56",55,56,8.13356870688036,56,9
"57",56,57,8.16863084528194,57,9
"58",57,58,8.2327409674802,58,9
"59",58,59,8.34451622761034,59,9
"60",59,60,8.50770790493244,60,9
"61",60,61,8.72235080998779,61,9
"62",61,62,8.98608478101272,62,9
"63",62,63,9.2869697670237,63,9
"64",63,64,9.61067074473222,64,9
"65",64,65,9.94285269084979,65,9
"66",65,66,10.2702424978575,66,9
"67",66,67,10.5838147213145,67,9
"68",67,68,10.8756058325498,68,9
"69",68,69,11.1380806358578,69,9
"70",69,70,11.3654172673959,70,9
"71",70,71,11.5522221962871,71,9
"72",71,72,11.6948106554197,72,9
"73",72,73,11.7963329327433,73,9
"74",73,74,11.8616480799726,74,9
"75",74,75,11.8956151488225,75,9
"76",75,76,11.9061818259293,76,9
"77",76,77,11.9136503376149,77,9
"78",77,78,11.9414115451228,78,9
"79",78,79,12.0084696143782,79,9
"80",79,80,12.1162819300336,80,9
"81",80,81,12.2619191814232,81,9
"82",81,82,12.442452057881,82,9
"83",82,83,12.6535304240927,83,9
"84",83,84,12.8851208461491,84,9
"85",84,85,13.1257690654925,85,9
"86",85,86,13.364811272308,86,9
"87",86,87,13.5947454517518,87,9
