"","x","Index","y","Index2","RcrdCnt"
"1",0,1,1.23703154213742,1,4
"2",1,2,1.24133721699714,2,4
"3",2,3,1.24536636878392,3,4
"4",3,4,1.24910258365766,4,4
"5",4,5,1.2520376420014,5,4
"6",5,6,1.25169610109065,6,4
"7",6,7,1.24511071242408,7,4
"8",7,8,1.2301647219147,8,4
"9",8,9,1.20814335313316,9,4
"10",9,10,1.18118232406447,10,4
"11",10,11,1.15141735269365,11,4
"12",11,12,1.1208410422254,12,4
"13",12,13,1.09087353674319,13,4
"14",13,14,1.06279186555016,14,4
"15",14,15,1.03764370795527,15,4
"16",15,16,1.01555934329078,16,4
"17",16,17,0.996439700894775,17,4
"18",17,18,0.980130556251503,18,4
"19",18,19,0.966257069429929,19,4
"20",19,20,0.954389246645193,20,4
"21",20,21,0.944097094112436,21,4
"22",21,22,0.934899670938821,22,4
"23",22,23,0.926112247799605,23,4
"24",23,24,0.916999148262069,24,4
"25",24,25,0.906995706240561,25,4
"26",25,26,0.896221297037695,26,4
"27",26,27,0.884966306303153,27,4
"28",27,28,0.873521119686613,28,4
"29",28,29,0.86212728599566,29,4
"30",29,30,0.850831006669474,30,4
"31",30,31,0.839629646305138,31,4
"32",31,32,0.828333701754008,32,4
"33",32,33,0.816006198884521,33,4
"34",33,34,0.801523295819391,34,4
"35",34,35,0.784268360003627,35,4
"36",35,36,0.765653596171432,36,4
"37",36,37,0.74759841837931,37,4
"38",37,38,0.732022240683762,38,4
"39",38,39,0.720624090153906,39,4
"40",39,40,0.714221445909323,40,4
"41",40,41,0.713411400082208,41,4
"42",41,42,0.718732200530139,42,4
"43",42,43,0.730486718012236,43,4
"44",43,44,0.748918979012999,44,4
"45",44,45,0.774018750972869,45,4
"46",45,46,0.804758765156035,46,4
"47",46,47,0.839857493782626,47,4
"48",47,48,0.878033409072766,48,4
"49",48,49,0.916981478984261,49,4
"50",49,50,0.950302654425628,50,4
"51",50,51,0.970574382043059,51,4
"52",51,52,0.973260162567475,52,4
"53",52,53,0.965367713068699,53,4
"54",53,54,0.956790804701282,54,4
"55",54,55,0.957423208619775,55,4
"56",55,56,0.976217818271118,56,4
"57",56,57,1.0183640162718,57,4
"58",57,58,1.08811030753071,58,4
"59",58,59,1.18730450934702,59,4
"60",59,60,1.30819168858117,60,4
"61",60,61,1.44061622448387,61,4
"62",61,62,1.57525023057437,62,4
"63",62,63,1.706076757446,63,4
"64",63,64,1.82790658996063,64,4
"65",64,65,1.9355505129801,65,4
"66",65,66,2.02504138889742,66,4
"67",66,67,2.09730039023023,67,4
"68",67,68,2.15447076702732,68,4
"69",68,69,2.19990768516085,69,4
"70",69,70,2.2418139737964,70,4
"71",70,71,2.28960437792294,71,4
"72",71,72,2.35258509952616,72,4
"73",72,73,2.43962816857876,73,4
"74",73,74,2.55949707205017,74,4
"75",74,75,2.72095529690983,75,4
"76",75,76,2.92917018565098,76,4
"77",76,77,3.17492450286203,77,4
"78",77,78,3.44540486865519,78,4
"79",78,79,3.7287478653578,79,4
"80",79,80,4.01688992415782,80,4
"81",80,81,4.30271743845835,81,4
"82",81,82,4.57911680166248,82,4
"83",82,83,4.84036579631369,83,4
"84",83,84,5.08630776151692,84,4
"85",84,85,5.31817742551751,85,4
"86",85,86,5.53547360148057,86,4
"87",86,87,5.73075144225036,87,4
"88",87,88,5.89483018559095,88,4
"89",88,89,6.0222669068989,89,4
"90",89,90,6.12257003210091,90,4
"91",90,91,6.20898582475621,91,4
"92",91,92,6.29476054842401,92,4
"93",92,93,6.39094904203529,93,4
"94",93,94,6.49984044600805,94,4
"95",94,95,6.62153247613207,95,4
"96",95,96,6.75469142092138,96,4
"97",96,97,6.89225785978709,97,4
"98",97,98,7.02574094486458,98,4
"99",98,99,7.14664982828923,99,4
"100",99,100,7.25056662385337,100,4
"101",100,101,7.34936529197713,101,4
"102",101,102,7.45899275473757,102,4
"103",102,103,7.59402328769229,103,4
"104",103,104,7.76354058032109,104,4
"105",104,105,7.97525567558428,105,4
"106",105,106,8.23405674227866,106,4
"107",106,107,8.53354045254694,107,4
"108",107,108,8.86448060436831,108,4
"109",108,109,9.21765099572193,109,4
"110",109,110,9.58267733316659,110,4
"111",110,111,9.94459295757947,111,4
"112",111,112,10.2872831184174,112,4
"113",112,113,10.5953204216304,113,4
"114",113,114,10.8560268991425,114,4
"115",114,115,11.057411939371,115,4
"116",115,116,11.194086718793,116,4
"117",116,117,11.2870695661257,117,4
"118",117,118,11.363980598146,118,4
"119",118,119,11.452439931631,119,4
"120",119,120,11.5769725644258,120,4
"121",120,121,11.7497230186479,121,4
"122",121,122,11.9797406974827,122,4
"123",122,123,12.2699020559897,123,4
"124",123,124,12.5983917567245,124,4
"125",124,125,12.9372215141164,125,4
"126",125,126,13.258403042595,126,4
"127",126,127,13.539656326931,127,4
"128",127,128,13.7815344332601,128,4
"129",128,129,13.9902986980594,129,4
"130",129,130,14.1743362774671,130,4
"131",130,131,14.3505376062653,131,4
"132",131,132,14.5379189388973,132,4
"133",132,133,14.7492949157158,133,4
"134",133,134,14.9726737207114,134,4
"135",134,135,15.1898619237843,135,4
"136",135,136,15.3826660948347,136,4
"137",136,137,15.5380339703795,137,4
"138",137,138,15.6634779534028,138,4
"139",138,139,15.7716516135054,139,4
"140",139,140,15.8780255933084,140,4
"141",140,141,16.0093388275133,141,4
"142",141,142,16.1951473238419,142,4
"143",142,143,16.4563350804152,143,4
"144",143,144,16.77909805695,144,4
"145",144,145,17.1409602035626,145,4
"146",145,146,17.5194454703691,146,4
"147",146,147,17.8944542390429,147,4
"148",147,148,18.2553926174874,148,4
"149",148,149,18.5940431451635,149,4
"150",149,150,18.9044738518237,150,4
"151",150,151,19.1898947283877,151,4
"152",151,152,19.4558012560668,152,4
"153",152,153,19.7076889160725,153,4
"154",153,154,19.9499583331889,154,4
"155",154,155,20.1826307064911,155,4
"156",155,156,20.4046323786271,156,4
"157",156,157,20.6131847194596,157,4
"158",157,158,20.7986892077099,158,4
"159",158,159,20.9498423493144,159,4
"160",159,160,21.0592315794553,160,4
"161",160,161,21.1350080502988,161,4
"162",161,162,21.1892138432571,162,4
"163",162,163,21.2338910397425,163,4
"164",163,164,21.2783151612601,164,4
"165",164,165,21.3206954896868,165,4
"166",165,166,21.3564747469925,166,4
"167",166,167,21.380509625048,167,4
"168",167,168,21.3853126953295,168,4
"169",168,169,21.3628104992143,169,4
"170",169,170,21.3091437264878,170,4
"171",170,171,21.2373096605675,171,4
"172",171,172,21.1645197332791,172,4
"173",172,173,21.1079853764482,173,4
"174",173,174,21.0841173513498,174,4
"175",174,175,21.106123737056,175,4
"176",175,176,21.1864119420884,176,4
"177",176,177,21.3336728944475,177,4
"178",177,178,21.5417316000502,178,4
"179",178,179,21.8006965842925,179,4
"180",179,180,22.1006763725702,180,4
"181",180,181,22.4301979490708,181,4
"182",181,182,22.7714621331468,182,4
"183",182,183,23.1050882029425,183,4
"184",183,184,23.4139138411264,184,4
"185",184,185,23.6896503484655,185,4
"186",185,186,23.9262274302512,186,4
"187",186,187,24.1198847114019,187,4
"188",187,188,24.2761014953445,188,4
"189",188,189,24.4026670051329,189,4
"190",189,190,24.5073704638212,190,4
"191",190,191,24.5961093773078,191,4
"192",191,192,24.6672143828706,192,4
"193",192,193,24.7171244006318,193,4
"194",193,194,24.741615941271,194,4
"195",194,195,24.7338158776963,195,4
"196",195,196,24.6861886733732,196,4
"197",196,197,24.591198791767,197,4
"198",197,198,24.4448048064557,198,4
"199",198,199,24.2569417314681,199,4
"200",199,200,24.0410386909459,200,4
"201",200,201,23.8114337674198,201,4
"202",201,202,23.5861008769784,202,4
"203",202,203,23.3839228940996,203,4
"204",203,204,23.2207273244903,204,4
"205",204,205,23.1001201987731,205,4
"206",205,206,23.0226521787996,206,4
"207",206,207,22.9888739264216,207,4
"208",207,208,22.9978021685048,208,4
"209",208,209,23.0423178919717,209,4
"210",209,210,23.1137681487592,210,4
"211",210,211,23.202087994428,211,4
"212",211,212,23.2915644990351,212,4
"213",212,213,23.3650727362613,213,4
"214",213,214,23.4093200393905,214,4
"215",214,215,23.426342780117,215,4
"216",215,216,23.4220095897377,216,4
"217",216,217,23.4021890995496,217,4
"218",217,218,23.3726305608743,218,4
"219",218,219,23.3386057051313,219,4
"220",219,220,23.3052668837645,220,4
"221",220,221,23.2761697824094,221,4
"222",221,222,23.2484834234662,222,4
"223",222,223,23.2177801635269,223,4
"224",223,224,23.179632359183,224,4
"225",224,225,23.1303513353297,225,4
"226",225,226,23.0692042900764,226,4
"227",226,227,22.9961973898355,227,4
"228",227,228,22.9105824693536,228,4
"229",228,229,22.8085940367121,229,4
"230",229,230,22.6857122683264,230,4
"231",230,231,22.5391426866646,231,4
"232",231,232,22.3729921984071,232,4
"233",232,233,22.1930930562866,233,4
