"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"185","USGS","07048600",2017-04-15,20.5,"P"
"186","USGS","07048600",2017-04-16,20.7,"P"
"187","USGS","07048600",2017-04-17,20.1,"P"
"188","USGS","07048600",2017-04-18,20.1,"P"
"189","USGS","07048600",2017-04-19,20.2,"P"
"190","USGS","07048600",2017-04-20,20.5,"P"
"191","USGS","07048600",2017-04-21,18,"P"
"192","USGS","07048600",2017-04-22,14.7,"P"
"193","USGS","07048600",2017-04-23,14.3,"P"
"194","USGS","07048600",2017-04-24,15.7,"P"
"195","USGS","07048600",2017-04-25,16.9,"P"
"196","USGS","07048600",2017-04-26,16.1,"P"
"197","USGS","07048600",2017-04-27,14.1,"P"
"198","USGS","07048600",2017-04-28,15.3,"P"
"199","USGS","07048600",2017-04-29,16.6,"P"
"200","USGS","07048600",2017-04-30,16.2,"P"
"201","USGS","07048600",2017-05-01,14.1,"P"
"202","USGS","07048600",2017-05-02,15.1,"P"
"203","USGS","07048600",2017-05-03,16,"P"
"204","USGS","07048600",2017-05-04,14.7,"P"
"205","USGS","07048600",2017-05-05,15.4,"P"
"206","USGS","07048600",2017-05-06,16.7,"P"
"207","USGS","07048600",2017-05-07,18.9,"P"
"208","USGS","07048600",2017-05-08,20.1,"P"
"209","USGS","07048600",2017-05-09,21.5,"P"
"210","USGS","07048600",2017-05-10,22.1,"P"
"211","USGS","07048600",2017-05-11,22.4,"P"
"212","USGS","07048600",2017-05-12,20.4,"P"
"213","USGS","07048600",2017-05-13,18,"P"
"214","USGS","07048600",2017-05-14,19.4,"P"
"215","USGS","07048600",2017-05-15,20.8,"P"
"216","USGS","07048600",2017-05-16,21.6,"P"
"217","USGS","07048600",2017-05-17,22.2,"P"
"218","USGS","07048600",2017-05-18,23.3,"P"
"219","USGS","07048600",2017-05-19,23.2,"P"
"220","USGS","07048600",2017-05-20,19,"P"
"221","USGS","07048600",2017-05-21,17.6,"P"
"222","USGS","07048600",2017-05-22,18.7,"P"
"223","USGS","07048600",2017-05-23,18.9,"P"
"224","USGS","07048600",2017-05-24,18.2,"P"
"225","USGS","07048600",2017-05-25,18.4,"P"
"226","USGS","07048600",2017-05-26,20.2,"P"
"227","USGS","07048600",2017-05-27,22.4,"P"
"228","USGS","07048600",2017-05-28,22.6,"P"
"229","USGS","07048600",2017-05-29,23.4,"P"
"230","USGS","07048600",2017-05-30,23.3,"P"
"231","USGS","07048600",2017-05-31,23.8,"P"
"232","USGS","07048600",2017-06-01,24,"P"
"233","USGS","07048600",2017-06-02,24,"P"
"234","USGS","07048600",2017-06-03,24.9,"P"
"235","USGS","07048600",2017-06-05,21.5,"P"
"236","USGS","07048600",2017-06-06,22,"P"
"237","USGS","07048600",2017-06-07,23.1,"P"
"238","USGS","07048600",2017-06-08,23.6,"P"
"239","USGS","07048600",2017-06-09,23.7,"P"
"240","USGS","07048600",2017-06-10,24,"P"
"241","USGS","07048600",2017-06-11,24.8,"P"
"242","USGS","07048600",2017-06-12,26,"P"
"243","USGS","07048600",2017-06-13,26.9,"P"
"244","USGS","07048600",2017-06-14,27.4,"P"
"245","USGS","07048600",2017-06-15,27.9,"P"
"246","USGS","07048600",2017-06-16,28.3,"P"
"247","USGS","07048600",2017-06-17,28,"P"
"248","USGS","07048600",2017-06-18,26.1,"P"
"249","USGS","07048600",2017-06-19,25.5,"P"
"250","USGS","07048600",2017-06-20,26.8,"P"
"251","USGS","07048600",2017-06-21,27.3,"A"
"252","USGS","07048600",2017-06-22,27.5,"A"
"253","USGS","07048600",2017-06-23,27.2,"A"
"254","USGS","07048600",2017-06-24,26.3,"A"
"255","USGS","07048600",2017-06-25,27.1,"A"
"256","USGS","07048600",2017-06-26,27.4,"A"
"257","USGS","07048600",2017-06-27,27.6,"A"
"258","USGS","07048600",2017-06-28,27.8,"A"
"259","USGS","07048600",2017-06-29,27.9,"A"
"260","USGS","07048600",2017-06-30,26.5,"A"
"261","USGS","07048600",2017-07-01,26.4,"A"
"262","USGS","07048600",2017-07-02,27.9,"A"
"263","USGS","07048600",2017-07-03,28,"A"
"264","USGS","07048600",2017-07-04,27.4,"A"
"265","USGS","07048600",2017-07-05,26.3,"A"
"266","USGS","07048600",2017-07-06,26,"A"
"267","USGS","07048600",2017-07-07,27.4,"A"
"268","USGS","07048600",2017-07-08,27.8,"A"
"269","USGS","07048600",2017-07-09,28.4,"A"
"270","USGS","07048600",2017-07-10,28.8,"A"
"271","USGS","07048600",2017-07-11,29.6,"A"
"272","USGS","07048600",2017-07-12,30.3,"A"
"273","USGS","07048600",2017-07-13,30.8,"A"
"274","USGS","07048600",2017-07-14,30.4,"A"
"275","USGS","07048600",2017-07-15,30.2,"A"
"276","USGS","07048600",2017-07-16,30.6,"A"
"277","USGS","07048600",2017-07-17,30.9,"A"
"278","USGS","07048600",2017-07-18,30.9,"A"
"279","USGS","07048600",2017-07-19,30.9,"A"
"280","USGS","07048600",2017-07-20,31.3,"A"
"281","USGS","07048600",2017-07-21,31.5,"A"
"282","USGS","07048600",2017-07-22,31.5,"A"
"283","USGS","07048600",2017-07-23,30.5,"A"
"284","USGS","07048600",2017-07-24,30.3,"A"
"285","USGS","07048600",2017-07-25,31.5,"A"
"286","USGS","07048600",2017-07-26,31,"A"
"287","USGS","07048600",2017-07-27,29.8,"A"
"288","USGS","07048600",2017-07-28,29.7,"A"
"289","USGS","07048600",2017-07-29,29,"A"
"290","USGS","07048600",2017-07-30,28.3,"A"
"291","USGS","07048600",2017-07-31,28,"A"
"292","USGS","07048600",2017-08-01,26.5,"A"
"293","USGS","07048600",2017-08-02,27.1,"A"
"294","USGS","07048600",2017-08-03,27.9,"A"
"295","USGS","07048600",2017-08-04,27.6,"A"
"296","USGS","07048600",2017-08-05,26.9,"A"
"297","USGS","07048600",2017-08-06,25.9,"A"
"298","USGS","07048600",2017-08-07,25.7,"A"
"299","USGS","07048600",2017-08-08,26.2,"A"
"300","USGS","07048600",2017-08-09,27,"A"
"301","USGS","07048600",2017-08-10,28.1,"A"
"302","USGS","07048600",2017-08-11,27.6,"A"
"303","USGS","07048600",2017-08-12,27,"A"
"304","USGS","07048600",2017-08-13,24.9,"A"
"305","USGS","07048600",2017-08-14,24,"A"
"306","USGS","07048600",2017-08-15,25.5,"A"
"307","USGS","07048600",2017-08-16,24.9,"A"
"308","USGS","07048600",2017-08-17,23.1,"A"
"309","USGS","07048600",2017-08-18,23.9,"A"
"310","USGS","07048600",2017-08-19,25.2,"A"
"311","USGS","07048600",2017-08-20,26.9,"A"
"312","USGS","07048600",2017-08-21,27.8,"A"
"313","USGS","07048600",2017-08-22,27.4,"A"
"314","USGS","07048600",2017-08-23,27,"A"
"315","USGS","07048600",2017-08-24,26.9,"A"
"316","USGS","07048600",2017-08-25,26.5,"A"
"317","USGS","07048600",2017-08-26,26,"A"
"318","USGS","07048600",2017-08-27,25.8,"A"
"319","USGS","07048600",2017-08-28,25.6,"A"
"320","USGS","07048600",2017-08-30,25.3,"A"
"321","USGS","07048600",2017-08-31,25.1,"A"
"322","USGS","07048600",2017-09-01,24.7,"A"
"323","USGS","07048600",2017-09-02,24.6,"A"
"324","USGS","07048600",2017-09-03,26,"A"
"325","USGS","07048600",2017-09-04,26.9,"A"
"326","USGS","07048600",2017-09-05,25.3,"A"
"327","USGS","07048600",2017-09-06,23,"A"
"328","USGS","07048600",2017-09-07,22.6,"A"
"329","USGS","07048600",2017-09-08,23.2,"A"
"330","USGS","07048600",2017-09-09,24,"A"
"331","USGS","07048600",2017-09-10,23.5,"A"
"332","USGS","07048600",2017-09-11,23.1,"A"
"333","USGS","07048600",2017-09-12,21.4,"A"
"334","USGS","07048600",2017-09-13,22.2,"A"
"335","USGS","07048600",2017-09-14,22.3,"A"
"336","USGS","07048600",2017-09-15,23.5,"A"
"337","USGS","07048600",2017-09-16,24.3,"A"
"338","USGS","07048600",2017-09-17,23.8,"A"
"339","USGS","07048600",2017-09-18,23.6,"A"
"340","USGS","07048600",2017-09-19,24.2,"A"
"341","USGS","07048600",2017-09-20,25.7,"A"
"342","USGS","07048600",2017-09-21,26.2,"A"
"343","USGS","07048600",2017-09-22,26.1,"A"
"344","USGS","07048600",2017-09-23,26.1,"A"
"345","USGS","07048600",2017-09-24,25.7,"A"
"346","USGS","07048600",2017-09-25,25.2,"A"
"347","USGS","07048600",2017-09-26,25.3,"A"
"348","USGS","07048600",2017-09-27,24.3,"A"
"349","USGS","07048600",2017-09-28,22,"A"
"350","USGS","07048600",2017-09-29,20.9,"A"
"351","USGS","07048600",2017-09-30,20.5,"A"
"352","USGS","07048600",2017-10-01,20.8,"A"
"353","USGS","07048600",2017-10-02,22.3,"A"
"354","USGS","07048600",2017-10-03,22.9,"A"
"355","USGS","07048600",2017-10-04,22.1,"A"
"356","USGS","07048600",2017-10-05,22.8,"A"
"357","USGS","07048600",2017-10-06,23.5,"A"
"358","USGS","07048600",2017-10-07,22.8,"A"
"359","USGS","07048600",2017-10-08,21.3,"A"
"360","USGS","07048600",2017-10-09,21.5,"A"
"361","USGS","07048600",2017-10-10,20.4,"A"
"362","USGS","07048600",2017-10-11,17.1,"A"
"363","USGS","07048600",2017-10-12,17.4,"A"
"364","USGS","07048600",2017-10-13,19.7,"A"
"365","USGS","07048600",2017-10-14,21.7,"A"
"366","USGS","07048600",2017-10-15,20.5,"A"
"367","USGS","07048600",2017-10-16,17.8,"A"
"368","USGS","07048600",2017-10-17,16.6,"A"
"369","USGS","07048600",2017-10-18,16.2,"A"
"370","USGS","07048600",2017-10-19,16.7,"A"
"371","USGS","07048600",2017-10-20,17.1,"A"
"372","USGS","07048600",2017-10-21,19,"A"
"373","USGS","07048600",2017-10-22,17.5,"A"
"374","USGS","07048600",2017-10-23,16.8,"A"
"375","USGS","07048600",2017-10-24,15.7,"A"
"376","USGS","07048600",2017-10-25,14.8,"A"
"377","USGS","07048600",2017-10-26,15.2,"A"
"378","USGS","07048600",2017-10-27,13.6,"A"
"379","USGS","07048600",2017-10-28,11.7,"A"
"380","USGS","07048600",2017-10-29,11.3,"A"
"381","USGS","07048600",2017-10-30,11.8,"A"
"382","USGS","07048600",2017-11-01,12.2,"A"
"383","USGS","07048600",2017-11-02,14.1,"A"
"384","USGS","07048600",2017-11-03,15.9,"A"
"385","USGS","07048600",2017-11-04,16.8,"A"
"386","USGS","07048600",2017-11-05,18.2,"A"
"387","USGS","07048600",2017-11-06,16.1,"A"
"388","USGS","07048600",2017-11-07,15.1,"A"
"389","USGS","07048600",2017-11-08,13.4,"A"
"390","USGS","07048600",2017-11-09,12.5,"A"
"391","USGS","07048600",2017-11-10,12.2,"A"
"392","USGS","07048600",2017-11-11,12,"A"
"393","USGS","07048600",2017-11-12,12.9,"A"
"394","USGS","07048600",2017-11-13,12.8,"A"
"395","USGS","07048600",2017-11-14,13.1,"A"
"396","USGS","07048600",2017-11-15,13.2,"A"
"397","USGS","07048600",2017-11-16,12.2,"A"
"398","USGS","07048600",2017-11-17,13.9,"A"
"399","USGS","07048600",2017-11-18,13.6,"A"
"400","USGS","07048600",2017-11-19,11,"A"
"401","USGS","07048600",2017-11-20,10.6,"A"
"402","USGS","07048600",2017-11-21,10.7,"A"
"403","USGS","07048600",2017-11-22,9.2,"A"
"404","USGS","07048600",2017-11-23,9,"A"
"405","USGS","07048600",2017-11-24,9.9,"A"
"406","USGS","07048600",2017-11-25,11,"A"
"407","USGS","07048600",2017-11-26,9.9,"A"
"408","USGS","07048600",2017-11-27,10.2,"A"
"409","USGS","07048600",2017-11-28,11.1,"A"
"410","USGS","07048600",2017-11-29,11.3,"A"
"411","USGS","07048600",2017-11-30,11.5,"A"
"412","USGS","07048600",2017-12-01,10.5,"A"
"413","USGS","07048600",2017-12-02,11.5,"A"
"414","USGS","07048600",2017-12-03,12.6,"A"
"415","USGS","07048600",2017-12-04,13.4,"A"
"416","USGS","07048600",2017-12-05,10.4,"A"
"417","USGS","07048600",2017-12-06,8.2,"A"
"418","USGS","07048600",2017-12-07,6.8,"A"
"419","USGS","07048600",2017-12-08,5.5,"A"
"420","USGS","07048600",2017-12-09,5.4,"A"
"421","USGS","07048600",2017-12-10,5.7,"A"
"422","USGS","07048600",2017-12-11,6.2,"A"
"423","USGS","07048600",2017-12-12,5.9,"A"
"424","USGS","07048600",2017-12-13,5.7,"A"
"425","USGS","07048600",2017-12-14,5.9,"A"
"426","USGS","07048600",2017-12-15,5.5,"A"
"427","USGS","07048600",2017-12-16,5.7,"A"
"428","USGS","07048600",2017-12-17,7,"A"
"429","USGS","07048600",2017-12-18,7.6,"A"
"430","USGS","07048600",2017-12-19,8.4,"A"
"431","USGS","07048600",2017-12-20,9,"A"
"432","USGS","07048600",2017-12-21,9.4,"A"
"433","USGS","07048600",2017-12-22,9,"A"
"434","USGS","07048600",2017-12-23,7.6,"A"
"435","USGS","07048600",2017-12-24,6.8,"A"
"436","USGS","07048600",2017-12-25,5.8,"A"
"437","USGS","07048600",2017-12-26,5.2,"A"
"438","USGS","07048600",2017-12-27,3.9,"A"
"439","USGS","07048600",2017-12-28,3.4,"A"
"440","USGS","07048600",2017-12-29,3.3,"A"
"441","USGS","07048600",2017-12-30,3.1,"A"
"442","USGS","07048600",2017-12-31,2,"A"
"443","USGS","07048600",2018-01-01,1.2,"A"
"444","USGS","07048600",2018-01-02,1.3,"A"
"445","USGS","07048600",2018-01-03,1.7,"A"
"446","USGS","07048600",2018-01-04,2.1,"A"
"447","USGS","07048600",2018-01-05,2.7,"A"
"448","USGS","07048600",2018-01-06,3.2,"A"
"449","USGS","07048600",2018-01-07,3.5,"A"
"450","USGS","07048600",2018-01-08,3.8,"A"
"451","USGS","07048600",2018-01-09,3.9,"A"
"452","USGS","07048600",2018-01-13,3.2,"A"
"453","USGS","07048600",2018-01-14,2.9,"A"
"454","USGS","07048600",2018-01-15,2.3,"A"
"455","USGS","07048600",2018-01-16,0.7,"A"
"456","USGS","07048600",2018-01-17,0.7,"A"
"457","USGS","07048600",2018-01-18,1.3,"A"
"458","USGS","07048600",2018-01-19,2.2,"A"
"459","USGS","07048600",2018-01-20,3.7,"A"
"460","USGS","07048600",2018-01-21,5.7,"A"
"461","USGS","07048600",2018-01-22,7,"A"
"462","USGS","07048600",2018-01-23,6,"A"
"463","USGS","07048600",2018-01-24,5.3,"A"
"464","USGS","07048600",2018-01-25,5.5,"A"
"465","USGS","07048600",2018-01-26,5.8,"A"
"466","USGS","07048600",2018-01-27,6.7,"A"
"467","USGS","07048600",2018-01-28,6.7,"A"
"468","USGS","07048600",2018-01-29,6.5,"A"
"469","USGS","07048600",2018-01-30,6.1,"A"
"470","USGS","07048600",2018-01-31,6.1,"A"
"471","USGS","07048600",2018-02-01,6.3,"A"
"472","USGS","07048600",2018-02-02,5.8,"A"
"473","USGS","07048600",2018-02-03,5.6,"A"
"474","USGS","07048600",2018-02-04,5.2,"A"
"475","USGS","07048600",2018-02-05,4.6,"A"
"476","USGS","07048600",2018-02-06,4.2,"A"
"477","USGS","07048600",2018-02-07,4.1,"A"
"478","USGS","07048600",2018-02-08,4.2,"A"
"479","USGS","07048600",2018-02-09,5.4,"A"
"480","USGS","07048600",2018-02-12,4.2,"A"
"481","USGS","07048600",2018-02-13,4.9,"A"
"482","USGS","07048600",2018-02-14,6.8,"A"
"483","USGS","07048600",2018-02-15,9.9,"A"
"484","USGS","07048600",2018-02-16,10.1,"A"
"485","USGS","07048600",2018-02-17,9.2,"A"
"486","USGS","07048600",2018-02-18,8.9,"A"
"487","USGS","07048600",2018-02-19,10.6,"A"
"488","USGS","07048600",2018-02-20,12.1,"A"
"489","USGS","07048600",2018-02-21,8,"A"
"490","USGS","07048600",2018-02-22,7.3,"A"
"491","USGS","07048600",2018-02-23,8.7,"A"
"492","USGS","07048600",2018-02-24,9.9,"A"
"493","USGS","07048600",2018-02-25,9.4,"A"
"494","USGS","07048600",2018-02-26,9.4,"A"
"495","USGS","07048600",2018-02-27,9.5,"A"
"496","USGS","07048600",2018-02-28,10,"A"
"497","USGS","07048600",2018-03-01,11.2,"A"
"498","USGS","07048600",2018-03-02,10.9,"A"
"499","USGS","07048600",2018-03-03,10.5,"A"
"500","USGS","07048600",2018-03-04,10.7,"A"
"501","USGS","07048600",2018-03-05,11.2,"A"
"502","USGS","07048600",2018-03-06,11.1,"A"
"503","USGS","07048600",2018-03-07,9.7,"A"
"504","USGS","07048600",2018-03-08,9.1,"A"
"505","USGS","07048600",2018-03-09,10,"A"
"506","USGS","07048600",2018-03-10,11.6,"A"
"507","USGS","07048600",2018-03-11,11.3,"A"
"508","USGS","07048600",2018-03-12,10.7,"A"
"509","USGS","07048600",2018-03-13,10.3,"A"
"510","USGS","07048600",2018-03-14,9.8,"A"
"511","USGS","07048600",2018-03-15,11.8,"A"
"512","USGS","07048600",2018-03-16,13,"A"
"513","USGS","07048600",2018-03-17,13.3,"A"
"514","USGS","07048600",2018-03-18,13.7,"A"
"515","USGS","07048600",2018-03-19,13.8,"A"
"516","USGS","07048600",2018-03-20,12.7,"A"
"517","USGS","07048600",2018-03-23,14.1,"A"
"518","USGS","07048600",2018-03-24,15.6,"A"
"519","USGS","07048600",2018-03-25,14.5,"A"
"520","USGS","07048600",2018-03-26,14.8,"A"
"521","USGS","07048600",2018-03-27,14.4,"A"
"522","USGS","07048600",2018-03-28,12.6,"A"
"523","USGS","07048600",2018-03-29,12.4,"A"
"524","USGS","07048600",2018-03-30,12,"A"
"525","USGS","07048600",2018-03-31,12.7,"A"
"526","USGS","07048600",2018-04-01,12.3,"A"
"527","USGS","07048600",2018-04-02,10.8,"A"
"528","USGS","07048600",2018-04-03,11.9,"A"
"529","USGS","07048600",2018-04-04,11.7,"A"
"530","USGS","07048600",2018-04-05,11.5,"A"
"531","USGS","07048600",2018-04-06,11.5,"A"
"532","USGS","07048600",2018-04-07,10.6,"A"
"533","USGS","07048600",2018-04-08,9.7,"A"
"534","USGS","07048600",2018-04-09,9.9,"A"
"535","USGS","07048600",2018-04-10,11.4,"A"
"536","USGS","07048600",2018-04-11,13.2,"A"
"537","USGS","07048600",2018-04-12,15.1,"A"
"538","USGS","07048600",2018-04-13,16.6,"A"
"539","USGS","07048600",2018-04-14,15.7,"A"
"540","USGS","07048600",2018-04-15,11.8,"A"
