"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"56","USGS","02315550",2017-06-08,23.6,"A"
"57","USGS","02315550",2017-06-09,23.6,"A"
"58","USGS","02315550",2017-06-10,24.8,"A"
"59","USGS","02315550",2017-06-11,25.9,"A"
"60","USGS","02315550",2017-06-12,25.6,"A"
"61","USGS","02315550",2017-06-13,25.7,"A"
"62","USGS","02315550",2017-06-14,26.1,"A"
"63","USGS","02315550",2017-06-15,26.6,"A"
"64","USGS","02315550",2017-06-16,27.2,"A"
"65","USGS","02315550",2017-06-17,27.3,"A"
"66","USGS","02315550",2017-06-18,27.4,"A"
"67","USGS","02315550",2017-06-19,27.3,"A"
"68","USGS","02315550",2017-06-20,26.7,"A"
"69","USGS","02315550",2017-06-21,26.7,"A"
"70","USGS","02315550",2017-06-22,27.4,"A"
"71","USGS","02315550",2017-06-23,28,"A"
"72","USGS","02315550",2017-06-24,28.4,"A"
"73","USGS","02315550",2017-06-25,28.9,"A"
"74","USGS","02315550",2017-06-26,29,"A"
"75","USGS","02315550",2017-06-27,28.7,"A"
"76","USGS","02315550",2017-06-28,28.2,"A"
"77","USGS","02315550",2017-06-29,28.3,"A"
"78","USGS","02315550",2017-06-30,28.4,"A"
"79","USGS","02315550",2017-07-01,28.5,"A"
"80","USGS","02315550",2017-07-02,28.9,"A"
"81","USGS","02315550",2017-07-03,29.2,"A"
"82","USGS","02315550",2017-07-04,29.8,"A"
"83","USGS","02315550",2017-07-05,30.2,"A"
"84","USGS","02315550",2017-07-06,30.3,"A"
"85","USGS","02315550",2017-07-07,30.3,"A"
"86","USGS","02315550",2017-07-08,30.4,"A"
"87","USGS","02315550",2017-07-09,30.2,"A"
"88","USGS","02315550",2017-07-10,29.5,"A"
"89","USGS","02315550",2017-07-11,29.4,"A"
"90","USGS","02315550",2017-07-12,29.6,"A"
"91","USGS","02315550",2017-07-13,29.6,"A"
"92","USGS","02315550",2017-07-14,29.2,"A"
"93","USGS","02315550",2017-07-15,29.8,"A"
"94","USGS","02315550",2017-07-16,29.9,"A"
"95","USGS","02315550",2017-07-17,29.4,"A"
"96","USGS","02315550",2017-07-18,29,"A"
"97","USGS","02315550",2017-07-19,29.2,"A"
"98","USGS","02315550",2017-07-20,29.3,"A"
"99","USGS","02315550",2017-07-21,29.2,"A"
"100","USGS","02315550",2017-07-22,29.2,"A"
"101","USGS","02315550",2017-07-23,28.8,"A"
"102","USGS","02315550",2017-07-24,29,"A"
"103","USGS","02315550",2017-07-25,29.5,"A"
"104","USGS","02315550",2017-07-26,29.6,"A"
"105","USGS","02315550",2017-07-27,29.3,"A"
"106","USGS","02315550",2017-07-28,29.5,"A"
"107","USGS","02315550",2017-07-29,29.4,"A"
"108","USGS","02315550",2017-07-30,28.4,"A"
"109","USGS","02315550",2017-07-31,28,"A"
"110","USGS","02315550",2017-08-01,27.2,"A"
"111","USGS","02315550",2017-08-02,27,"A"
"112","USGS","02315550",2017-08-03,26.3,"A"
"113","USGS","02315550",2017-08-04,25.6,"A"
"114","USGS","02315550",2017-08-05,25.6,"A"
"115","USGS","02315550",2017-08-06,26.1,"A"
"116","USGS","02315550",2017-08-07,26.9,"A"
"117","USGS","02315550",2017-08-08,27.5,"A"
"118","USGS","02315550",2017-08-09,27.9,"A"
"119","USGS","02315550",2017-08-10,28.4,"A"
"120","USGS","02315550",2017-08-11,28.6,"A"
"121","USGS","02315550",2017-08-12,28.6,"A"
"122","USGS","02315550",2017-08-13,29,"A"
"123","USGS","02315550",2017-08-14,28.8,"A"
"124","USGS","02315550",2017-08-15,28.3,"A"
"125","USGS","02315550",2017-08-16,28.4,"A"
"126","USGS","02315550",2017-08-17,29.1,"A"
"127","USGS","02315550",2017-08-18,29.1,"A"
"128","USGS","02315550",2017-08-19,28.2,"A"
"129","USGS","02315550",2017-08-20,28.4,"A"
"130","USGS","02315550",2017-08-21,28.3,"A"
"131","USGS","02315550",2017-08-22,28.1,"A"
"132","USGS","02315550",2017-08-23,28,"A"
"133","USGS","02315550",2017-08-24,28.2,"A"
"134","USGS","02315550",2017-08-25,28.3,"A"
"135","USGS","02315550",2017-08-26,28.3,"A"
"136","USGS","02315550",2017-08-27,28,"A"
"137","USGS","02315550",2017-08-28,27.5,"A"
"138","USGS","02315550",2017-08-29,27.2,"A"
"139","USGS","02315550",2017-08-30,27.5,"A"
"140","USGS","02315550",2017-08-31,27.9,"A"
"141","USGS","02315550",2017-09-01,28,"A"
"142","USGS","02315550",2017-09-02,27.5,"A"
"143","USGS","02315550",2017-09-03,27.3,"A"
"144","USGS","02315550",2017-09-04,27.6,"A"
"145","USGS","02315550",2017-09-05,27.5,"A"
"146","USGS","02315550",2017-09-06,27,"A"
"147","USGS","02315550",2017-09-07,26.5,"A"
"148","USGS","02315550",2017-09-08,26.7,"A"
"149","USGS","02315550",2017-09-09,26,"A"
"150","USGS","02315550",2017-09-10,24.6,"A"
"151","USGS","02315550",2017-09-11,22.1,"A"
"152","USGS","02315550",2017-09-12,21.2,"A"
"153","USGS","02315550",2017-09-13,21.8,"A"
"154","USGS","02315550",2017-09-14,22.5,"A"
"155","USGS","02315550",2017-09-15,23.4,"A"
"156","USGS","02315550",2017-09-16,24,"A"
"157","USGS","02315550",2017-09-17,24.4,"A"
"158","USGS","02315550",2017-09-18,24.7,"A"
"159","USGS","02315550",2017-09-19,25,"A"
"160","USGS","02315550",2017-09-20,25.4,"A"
"161","USGS","02315550",2017-09-21,25.7,"A"
"162","USGS","02315550",2017-09-22,25.9,"A"
"163","USGS","02315550",2017-09-23,25.9,"A"
"164","USGS","02315550",2017-09-24,26,"A"
"165","USGS","02315550",2017-09-25,26,"A"
"166","USGS","02315550",2017-09-26,26.1,"A"
"167","USGS","02315550",2017-09-27,26.1,"A"
"168","USGS","02315550",2017-09-28,26.1,"A"
"169","USGS","02315550",2017-09-29,26.2,"A"
"170","USGS","02315550",2017-09-30,26.2,"A"
"171","USGS","02315550",2017-10-01,25.9,"A"
"172","USGS","02315550",2017-10-02,25.4,"A"
"173","USGS","02315550",2017-10-03,24.9,"A"
"174","USGS","02315550",2017-10-04,24.6,"A"
"175","USGS","02315550",2017-10-05,24.4,"A"
"176","USGS","02315550",2017-10-06,24.4,"A"
"177","USGS","02315550",2017-10-07,24.6,"A"
"178","USGS","02315550",2017-10-08,24.9,"A"
"179","USGS","02315550",2017-10-09,25.4,"A"
"180","USGS","02315550",2017-10-10,25.9,"A"
"181","USGS","02315550",2017-10-11,26.3,"A"
"182","USGS","02315550",2017-10-12,26.5,"A"
"183","USGS","02315550",2017-10-13,26.2,"A"
"184","USGS","02315550",2017-10-14,26.1,"A"
"185","USGS","02315550",2017-10-15,26,"A"
"186","USGS","02315550",2017-10-16,25.7,"A"
"187","USGS","02315550",2017-10-17,25.2,"A"
"188","USGS","02315550",2017-10-18,24.1,"A"
"189","USGS","02315550",2017-10-19,23.5,"A"
"190","USGS","02315550",2017-10-20,22.8,"A"
"191","USGS","02315550",2017-10-21,22.4,"A"
"192","USGS","02315550",2017-10-22,22.6,"A"
"193","USGS","02315550",2017-10-23,23,"A"
"194","USGS","02315550",2017-10-24,23,"A"
"195","USGS","02315550",2017-10-25,22.2,"A"
"196","USGS","02315550",2017-10-26,21.1,"A"
"197","USGS","02315550",2017-10-27,20.4,"A"
"198","USGS","02315550",2017-10-28,19.9,"A"
"199","USGS","02315550",2017-10-29,19.3,"A"
"200","USGS","02315550",2017-10-30,17.8,"A"
"201","USGS","02315550",2017-10-31,17.4,"A"
"202","USGS","02315550",2017-11-01,17.3,"A"
"203","USGS","02315550",2017-11-02,17.6,"A"
"204","USGS","02315550",2017-11-03,18,"A"
"205","USGS","02315550",2017-11-04,18.4,"A"
"206","USGS","02315550",2017-11-05,18.8,"A"
"207","USGS","02315550",2017-11-06,19.7,"A"
"208","USGS","02315550",2017-11-07,20.1,"A"
"209","USGS","02315550",2017-11-08,20.6,"A"
"210","USGS","02315550",2017-11-09,21.1,"A"
"211","USGS","02315550",2017-11-10,20.6,"A"
"212","USGS","02315550",2017-11-11,19.5,"A"
"213","USGS","02315550",2017-11-12,19.2,"A"
"214","USGS","02315550",2017-11-13,19.5,"A"
"215","USGS","02315550",2017-11-14,19.2,"A"
"216","USGS","02315550",2017-11-15,18.3,"A"
"217","USGS","02315550",2017-11-16,17.5,"A"
"218","USGS","02315550",2017-11-17,17.1,"A"
"219","USGS","02315550",2017-11-18,17.1,"A"
"220","USGS","02315550",2017-11-19,17.5,"A"
"221","USGS","02315550",2017-11-20,16.6,"A"
"222","USGS","02315550",2017-11-21,16.5,"A"
"223","USGS","02315550",2017-11-22,17,"A"
"224","USGS","02315550",2017-11-23,17.7,"A"
"225","USGS","02315550",2017-11-24,17.3,"A"
"226","USGS","02315550",2017-11-25,16.7,"A"
"227","USGS","02315550",2017-11-26,16.6,"A"
"228","USGS","02315550",2017-11-27,16.3,"A"
"229","USGS","02315550",2017-11-28,16.3,"A"
"230","USGS","02315550",2017-11-29,17.1,"A"
"231","USGS","02315550",2017-11-30,17.5,"A"
"232","USGS","02315550",2017-12-01,17.7,"A"
"233","USGS","02315550",2017-12-02,18,"A"
"234","USGS","02315550",2017-12-03,18.4,"A"
"235","USGS","02315550",2017-12-04,18.6,"A"
"236","USGS","02315550",2017-12-05,18.6,"A"
"237","USGS","02315550",2017-12-06,18.6,"A"
"238","USGS","02315550",2017-12-07,17.8,"A"
"239","USGS","02315550",2017-12-08,16.3,"A"
"240","USGS","02315550",2017-12-09,15,"A"
"241","USGS","02315550",2017-12-10,13.6,"A"
"242","USGS","02315550",2017-12-11,12.6,"A"
"243","USGS","02315550",2017-12-12,12.2,"A"
"244","USGS","02315550",2017-12-13,11.7,"A"
"245","USGS","02315550",2017-12-14,11.3,"A"
"246","USGS","02315550",2017-12-15,11.8,"A"
"247","USGS","02315550",2017-12-16,12.2,"A"
"248","USGS","02315550",2017-12-17,12.3,"A"
"249","USGS","02315550",2017-12-18,13.4,"A"
"250","USGS","02315550",2017-12-19,14.7,"A"
"251","USGS","02315550",2017-12-20,15.6,"A"
"252","USGS","02315550",2017-12-21,16.6,"A"
"253","USGS","02315550",2017-12-22,17.2,"A"
"254","USGS","02315550",2017-12-23,17.4,"A"
"255","USGS","02315550",2017-12-24,18.1,"A"
"256","USGS","02315550",2017-12-25,17.8,"A"
"257","USGS","02315550",2017-12-26,16.1,"A"
"258","USGS","02315550",2017-12-27,15.4,"A"
"259","USGS","02315550",2017-12-28,15,"A"
"260","USGS","02315550",2017-12-29,14,"A"
"261","USGS","02315550",2017-12-30,13.1,"A"
"262","USGS","02315550",2017-12-31,12.7,"A"
"263","USGS","02315550",2018-01-01,12.3,"A"
"264","USGS","02315550",2018-01-02,10.4,"A"
"265","USGS","02315550",2018-01-03,9,"A"
"266","USGS","02315550",2018-01-04,8.2,"A"
"267","USGS","02315550",2018-01-05,7.5,"A"
"268","USGS","02315550",2018-01-06,7.1,"A"
"269","USGS","02315550",2018-01-07,6.9,"A"
"270","USGS","02315550",2018-01-08,7.4,"A"
"271","USGS","02315550",2018-01-09,8.8,"A"
"272","USGS","02315550",2018-01-10,10.4,"A"
"273","USGS","02315550",2018-01-11,11.7,"A"
"274","USGS","02315550",2018-01-12,12.8,"A"
"275","USGS","02315550",2018-01-13,13,"A"
"276","USGS","02315550",2018-01-14,12,"A"
"277","USGS","02315550",2018-01-15,11.6,"A"
"278","USGS","02315550",2018-01-16,11.4,"A"
"279","USGS","02315550",2018-01-17,10.9,"A"
"280","USGS","02315550",2018-01-18,9.5,"A"
"281","USGS","02315550",2018-01-19,8.7,"A"
"282","USGS","02315550",2018-01-20,8.5,"A"
"283","USGS","02315550",2018-01-21,8.9,"A"
"284","USGS","02315550",2018-01-22,9.8,"A"
"285","USGS","02315550",2018-01-23,11.2,"A"
"286","USGS","02315550",2018-01-24,11.4,"A"
"287","USGS","02315550",2018-01-25,11.3,"A"
"288","USGS","02315550",2018-01-26,11.7,"A"
"289","USGS","02315550",2018-01-27,12.6,"A"
"290","USGS","02315550",2018-01-28,13.7,"A"
"291","USGS","02315550",2018-01-29,14.4,"A"
"292","USGS","02315550",2018-01-30,13.9,"A"
"293","USGS","02315550",2018-01-31,13.1,"A"
"294","USGS","02315550",2018-02-01,12.7,"A"
"295","USGS","02315550",2018-02-02,12.7,"A"
"296","USGS","02315550",2018-02-03,12.4,"A"
"297","USGS","02315550",2018-02-04,12.9,"A"
"298","USGS","02315550",2018-02-05,13.4,"A"
"299","USGS","02315550",2018-02-06,13.6,"A"
"300","USGS","02315550",2018-02-07,14.3,"A"
"301","USGS","02315550",2018-02-08,15.2,"A"
"302","USGS","02315550",2018-02-09,15.5,"A"
"303","USGS","02315550",2018-02-10,16.4,"A"
"304","USGS","02315550",2018-02-11,17.3,"A"
"305","USGS","02315550",2018-02-12,18,"A"
"306","USGS","02315550",2018-02-13,18.3,"A"
"307","USGS","02315550",2018-02-14,18.3,"A"
"308","USGS","02315550",2018-02-15,18.4,"A"
"309","USGS","02315550",2018-02-16,18.6,"A"
"310","USGS","02315550",2018-02-17,19.1,"A"
"311","USGS","02315550",2018-02-18,19.8,"A"
"312","USGS","02315550",2018-02-19,20.3,"A"
"313","USGS","02315550",2018-02-20,20.9,"A"
"314","USGS","02315550",2018-02-21,21.3,"A"
"315","USGS","02315550",2018-02-22,21.8,"A"
"316","USGS","02315550",2018-02-23,21.9,"A"
"317","USGS","02315550",2018-02-24,22.3,"A"
"318","USGS","02315550",2018-02-25,22.2,"A"
"319","USGS","02315550",2018-02-26,22.1,"A"
"320","USGS","02315550",2018-02-27,21.7,"A"
"321","USGS","02315550",2018-02-28,21.3,"A"
"322","USGS","02315550",2018-03-01,21.4,"A"
"323","USGS","02315550",2018-03-02,21.2,"A"
"324","USGS","02315550",2018-03-03,20,"A"
"325","USGS","02315550",2018-03-04,19,"A"
"326","USGS","02315550",2018-03-05,18,"A"
"327","USGS","02315550",2018-03-06,17.4,"A"
"328","USGS","02315550",2018-03-07,17.5,"A"
"329","USGS","02315550",2018-03-08,16.7,"A"
"330","USGS","02315550",2018-03-09,15.8,"A"
"331","USGS","02315550",2018-03-10,15.7,"A"
"332","USGS","02315550",2018-03-11,16.1,"A"
"333","USGS","02315550",2018-03-12,17,"A"
"334","USGS","02315550",2018-03-13,16.4,"A"
"335","USGS","02315550",2018-03-14,15.8,"A"
"336","USGS","02315550",2018-03-15,15.6,"A"
"337","USGS","02315550",2018-03-16,15.9,"A"
"338","USGS","02315550",2018-03-17,17,"A"
"339","USGS","02315550",2018-03-18,18.4,"A"
"340","USGS","02315550",2018-03-19,19.5,"A"
"341","USGS","02315550",2018-03-20,19.6,"A"
"342","USGS","02315550",2018-03-21,19.2,"A"
"343","USGS","02315550",2018-03-22,18.3,"A"
"344","USGS","02315550",2018-03-23,17.8,"A"
"345","USGS","02315550",2018-03-24,18.2,"A"
"346","USGS","02315550",2018-03-25,18.8,"A"
"347","USGS","02315550",2018-03-26,18.4,"A"
"348","USGS","02315550",2018-03-27,17.6,"A"
"349","USGS","02315550",2018-03-28,18.5,"A"
"350","USGS","02315550",2018-03-29,19.3,"A"
"351","USGS","02315550",2018-03-30,19.4,"A"
"352","USGS","02315550",2018-03-31,19.1,"A"
"353","USGS","02315550",2018-04-01,19.7,"A"
"354","USGS","02315550",2018-04-02,20.6,"A"
"355","USGS","02315550",2018-04-03,21.3,"A"
"356","USGS","02315550",2018-04-04,21.6,"A"
"357","USGS","02315550",2018-04-05,20.9,"A"
"358","USGS","02315550",2018-04-06,21,"A"
"359","USGS","02315550",2018-04-07,21.2,"A"
"360","USGS","02315550",2018-04-08,20.8,"A"
"361","USGS","02315550",2018-04-09,20.5,"A"
"362","USGS","02315550",2018-04-10,20.2,"A"
"363","USGS","02315550",2018-04-11,19.3,"A"
"364","USGS","02315550",2018-04-12,19.7,"A"
"365","USGS","02315550",2018-04-13,20.2,"A"
"366","USGS","02315550",2018-04-14,21,"A"
"367","USGS","02315550",2018-04-15,21.4,"A"
"368","USGS","02315550",2018-04-16,19.7,"A"
"369","USGS","02315550",2018-04-17,19.3,"A"
"370","USGS","02315550",2018-04-18,19.4,"A"
"371","USGS","02315550",2018-04-19,20.1,"A"
"372","USGS","02315550",2018-04-20,20.7,"A"
"373","USGS","02315550",2018-04-21,20.5,"A"
"374","USGS","02315550",2018-04-22,20.9,"A"
"375","USGS","02315550",2018-04-23,21.7,"A"
"376","USGS","02315550",2018-04-24,22.1,"A"
"377","USGS","02315550",2018-04-25,22.3,"A"
"378","USGS","02315550",2018-04-26,22.6,"A"
"379","USGS","02315550",2018-04-27,23,"A"
"380","USGS","02315550",2018-04-28,23.2,"A"
"381","USGS","02315550",2018-04-29,23.4,"A"
"382","USGS","02315550",2018-04-30,23.8,"A"
"383","USGS","02315550",2018-05-01,23.9,"A"
"384","USGS","02315550",2018-05-02,24.1,"A"
"385","USGS","02315550",2018-05-03,24.4,"A"
"386","USGS","02315550",2018-05-04,24.8,"A"
"387","USGS","02315550",2018-05-05,25.2,"A"
"388","USGS","02315550",2018-05-06,25.3,"A"
"389","USGS","02315550",2018-05-07,25.3,"A"
"390","USGS","02315550",2018-05-08,25.4,"A"
"391","USGS","02315550",2018-05-09,25.6,"A"
"392","USGS","02315550",2018-05-10,25.8,"A"
"393","USGS","02315550",2018-05-11,26.2,"A"
"394","USGS","02315550",2018-05-12,26.7,"A"
"395","USGS","02315550",2018-05-13,27,"A"
"396","USGS","02315550",2018-05-14,26.5,"A"
"397","USGS","02315550",2018-05-15,25.7,"A"
"398","USGS","02315550",2018-05-16,25.4,"A"
"399","USGS","02315550",2018-05-17,25.3,"A"
"400","USGS","02315550",2018-05-18,25.1,"A"
"401","USGS","02315550",2018-05-19,23.4,"A"
"402","USGS","02315550",2018-05-20,23.5,"A"
"403","USGS","02315550",2018-05-21,23.6,"A"
"404","USGS","02315550",2018-05-22,23.9,"A"
"405","USGS","02315550",2018-05-23,24.5,"A"
"406","USGS","02315550",2018-05-24,25.1,"A"
"407","USGS","02315550",2018-05-25,25.3,"A"
"408","USGS","02315550",2018-05-26,25.1,"A"
"409","USGS","02315550",2018-05-27,24.5,"A"
"410","USGS","02315550",2018-05-28,24.5,"A"
"411","USGS","02315550",2018-05-29,24.6,"A"
"412","USGS","02315550",2018-05-30,24.9,"A"
"413","USGS","02315550",2018-05-31,25.2,"A"
"414","USGS","02315550",2018-06-01,25.8,"A"
"415","USGS","02315550",2018-06-02,26.4,"A"
"416","USGS","02315550",2018-06-03,26.6,"A"
"417","USGS","02315550",2018-06-04,26.7,"A"
"418","USGS","02315550",2018-06-05,26.8,"A"
"419","USGS","02315550",2018-06-06,26.5,"A"
"420","USGS","02315550",2018-06-07,26.1,"A"
"421","USGS","02315550",2018-06-08,26,"A"
"422","USGS","02315550",2018-06-09,25.9,"A"
"423","USGS","02315550",2018-06-10,26.3,"A"
"424","USGS","02315550",2018-06-11,26.5,"A"
"425","USGS","02315550",2018-06-12,26.2,"A"
"426","USGS","02315550",2018-06-13,26.2,"A"
"427","USGS","02315550",2018-06-14,26.4,"A"
"428","USGS","02315550",2018-06-15,26.8,"A"
"429","USGS","02315550",2018-06-16,27,"A"
"430","USGS","02315550",2018-06-17,27,"A"
"431","USGS","02315550",2018-06-18,27.5,"A"
"432","USGS","02315550",2018-06-19,27.6,"A"
"433","USGS","02315550",2018-06-20,27.7,"A"
"434","USGS","02315550",2018-06-21,28,"A"
"435","USGS","02315550",2018-06-22,28.3,"A"
"436","USGS","02315550",2018-06-23,28.6,"A"
"437","USGS","02315550",2018-06-24,28.9,"A"
"438","USGS","02315550",2018-06-25,29.2,"A"
"439","USGS","02315550",2018-06-26,29.5,"A"
"440","USGS","02315550",2018-06-27,29.1,"A"
"441","USGS","02315550",2018-06-28,29.4,"A"
"442","USGS","02315550",2018-06-29,29.1,"A"
"443","USGS","02315550",2018-06-30,28.7,"A"
"444","USGS","02315550",2018-07-01,28.1,"A"
"445","USGS","02315550",2018-07-02,28.2,"A"
"446","USGS","02315550",2018-07-03,28.4,"A"
"447","USGS","02315550",2018-07-04,28.2,"A"
"448","USGS","02315550",2018-07-05,28.1,"A"
"449","USGS","02315550",2018-07-06,27.8,"A"
"450","USGS","02315550",2018-07-07,27.3,"A"
"451","USGS","02315550",2018-07-08,27.1,"A"
"452","USGS","02315550",2018-07-09,27.2,"A"
"453","USGS","02315550",2018-07-10,27.4,"A"
"454","USGS","02315550",2018-07-11,27.8,"A"
"455","USGS","02315550",2018-07-12,28.3,"A"
"456","USGS","02315550",2018-07-13,28.8,"A"
"457","USGS","02315550",2018-07-14,29,"A"
"458","USGS","02315550",2018-07-15,28.7,"A"
"459","USGS","02315550",2018-07-16,28.4,"A"
"460","USGS","02315550",2018-07-17,27.7,"A"
"461","USGS","02315550",2018-07-18,27.9,"A"
"462","USGS","02315550",2018-07-19,27.9,"A"
"463","USGS","02315550",2018-07-20,27.7,"A"
"464","USGS","02315550",2018-07-21,27.5,"A"
"465","USGS","02315550",2018-07-22,26.9,"A"
"466","USGS","02315550",2018-07-23,26.4,"A"
"467","USGS","02315550",2018-07-24,26.4,"A"
"468","USGS","02315550",2018-07-25,26.6,"A"
"469","USGS","02315550",2018-07-26,26.8,"A"
"470","USGS","02315550",2018-07-27,27.5,"A"
"471","USGS","02315550",2018-07-28,28.1,"A"
"472","USGS","02315550",2018-07-29,28.5,"A"
"473","USGS","02315550",2018-07-30,28.5,"A"
"474","USGS","02315550",2018-07-31,28,"A"
"475","USGS","02315550",2018-08-01,27.1,"A"
"476","USGS","02315550",2018-08-02,26.5,"A"
"477","USGS","02315550",2018-08-03,26.2,"A"
"478","USGS","02315550",2018-08-04,26.5,"A"
"479","USGS","02315550",2018-08-05,27,"A"
"480","USGS","02315550",2018-08-06,27.3,"A"
"481","USGS","02315550",2018-08-07,27.6,"A"
"482","USGS","02315550",2018-08-08,27.7,"A"
"483","USGS","02315550",2018-08-09,27.6,"A"
"484","USGS","02315550",2018-08-10,27.8,"A"
"485","USGS","02315550",2018-08-11,27.6,"A"
"486","USGS","02315550",2018-08-12,27.7,"A"
"487","USGS","02315550",2018-08-13,27.9,"A"
"488","USGS","02315550",2018-08-14,27.7,"A"
"489","USGS","02315550",2018-08-15,27.4,"A"
"490","USGS","02315550",2018-08-16,27.5,"A"
"491","USGS","02315550",2018-08-17,27.8,"A"
"492","USGS","02315550",2018-08-18,27.8,"A"
"493","USGS","02315550",2018-08-19,27.5,"A"
"494","USGS","02315550",2018-08-20,27.5,"A"
"495","USGS","02315550",2018-08-21,27.6,"A"
"496","USGS","02315550",2018-08-22,27.5,"A"
"497","USGS","02315550",2018-08-23,27.7,"A"
"498","USGS","02315550",2018-08-24,27.8,"A"
"499","USGS","02315550",2018-08-25,27.9,"A"
"500","USGS","02315550",2018-08-26,28,"A"
"501","USGS","02315550",2018-08-27,28,"A"
"502","USGS","02315550",2018-08-28,28,"A"
"503","USGS","02315550",2018-08-29,27.6,"A"
"504","USGS","02315550",2018-08-30,26.9,"A"
"505","USGS","02315550",2018-08-31,26.8,"A"
"506","USGS","02315550",2018-09-01,26.8,"A"
"507","USGS","02315550",2018-09-02,26.6,"A"
"508","USGS","02315550",2018-09-03,26.7,"A"
"509","USGS","02315550",2018-09-04,26.7,"A"
"510","USGS","02315550",2018-09-05,27,"A"
"511","USGS","02315550",2018-09-06,27,"A"
"512","USGS","02315550",2018-09-07,27.1,"A"
"513","USGS","02315550",2018-09-08,27.1,"A"
"514","USGS","02315550",2018-09-09,27.2,"A"
"515","USGS","02315550",2018-09-10,27.2,"A"
"516","USGS","02315550",2018-09-11,27.2,"A"
"517","USGS","02315550",2018-09-12,27.6,"A"
"518","USGS","02315550",2018-09-13,27.8,"A"
"519","USGS","02315550",2018-09-14,28.1,"A"
"520","USGS","02315550",2018-09-15,28.4,"A"
"521","USGS","02315550",2018-09-16,28.7,"A"
"522","USGS","02315550",2018-09-17,28.8,"A"
"523","USGS","02315550",2018-09-18,28.5,"A"
"524","USGS","02315550",2018-09-19,28.6,"A"
"525","USGS","02315550",2018-09-20,28.6,"A"
"526","USGS","02315550",2018-09-21,28.5,"A"
"527","USGS","02315550",2018-09-22,28.2,"A"
"528","USGS","02315550",2018-09-23,28.1,"A"
"529","USGS","02315550",2018-09-24,27.7,"A"
"530","USGS","02315550",2018-09-25,27.6,"A"
"531","USGS","02315550",2018-09-26,27.9,"A"
"532","USGS","02315550",2018-09-27,28.1,"A"
"533","USGS","02315550",2018-09-28,27.9,"A"
"534","USGS","02315550",2018-09-29,27.8,"A"
"535","USGS","02315550",2018-09-30,27.8,"A"
"536","USGS","02315550",2018-10-01,27.5,"A"
"537","USGS","02315550",2018-10-02,27.2,"A"
"538","USGS","02315550",2018-10-03,26.9,"A"
"539","USGS","02315550",2018-10-04,26.6,"A"
"540","USGS","02315550",2018-10-05,26.4,"A"
