"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"196","USGS","11302000",1993-02-06,10.5,"A"
"197","USGS","11302000",1993-02-07,10.5,"A"
"198","USGS","11302000",1993-02-08,10.5,"A"
"199","USGS","11302000",1993-02-09,10.5,"A"
"200","USGS","11302000",1993-02-10,11,"A"
"201","USGS","11302000",1993-02-11,11.5,"A"
"202","USGS","11302000",1993-02-12,11,"A"
"203","USGS","11302000",1993-02-13,10.5,"A"
"204","USGS","11302000",1993-02-14,10.5,"A"
"205","USGS","11302000",1993-02-15,10.5,"A"
"206","USGS","11302000",1993-02-16,10.5,"A"
"207","USGS","11302000",1993-02-17,10.5,"A"
"208","USGS","11302000",1993-02-18,10.5,"A"
"209","USGS","11302000",1993-02-19,10.5,"A"
"210","USGS","11302000",1993-02-20,10.5,"A"
"211","USGS","11302000",1993-02-21,10.5,"A"
"212","USGS","11302000",1993-02-22,10.5,"A"
"213","USGS","11302000",1993-02-23,10.5,"A"
"214","USGS","11302000",1993-02-24,10.5,"A"
"215","USGS","11302000",1993-02-25,11,"A"
"216","USGS","11302000",1993-02-26,10.5,"A"
"217","USGS","11302000",1993-02-27,10.5,"A"
"218","USGS","11302000",1993-02-28,10.5,"A"
"219","USGS","11302000",1993-03-01,11.5,"A"
"220","USGS","11302000",1993-03-02,11,"A"
"221","USGS","11302000",1993-03-03,11.5,"A"
"222","USGS","11302000",1993-03-04,12,"A"
"223","USGS","11302000",1993-03-05,12,"A"
"224","USGS","11302000",1993-03-06,12,"A"
"225","USGS","11302000",1993-03-07,12,"A"
"226","USGS","11302000",1993-03-08,12.5,"A"
"227","USGS","11302000",1993-03-09,12.5,"A"
"228","USGS","11302000",1993-03-10,12,"A"
"229","USGS","11302000",1993-03-11,12,"A"
"230","USGS","11302000",1993-03-12,12.5,"A"
"231","USGS","11302000",1993-03-13,12.5,"A"
"232","USGS","11302000",1993-03-14,12,"A"
"233","USGS","11302000",1993-03-15,11.5,"A"
"234","USGS","11302000",1993-03-16,11.5,"A"
"235","USGS","11302000",1993-04-30,12,"A"
"236","USGS","11302000",1993-05-01,12,"A"
"237","USGS","11302000",1993-05-02,12,"A"
"238","USGS","11302000",1993-05-03,11.5,"A"
"239","USGS","11302000",1993-05-04,11.5,"A"
"240","USGS","11302000",1993-05-05,11.5,"A"
"241","USGS","11302000",1993-05-06,11.5,"A"
"242","USGS","11302000",1993-05-07,11.5,"A"
"243","USGS","11302000",1993-05-08,11.5,"A"
"244","USGS","11302000",1993-05-09,11.5,"A"
"245","USGS","11302000",1993-05-10,11.5,"A"
"246","USGS","11302000",1993-05-11,11.5,"A"
"247","USGS","11302000",1993-05-12,11.5,"A"
"248","USGS","11302000",1993-05-13,11.5,"A"
"249","USGS","11302000",1993-05-14,11.5,"A"
"250","USGS","11302000",1993-05-15,11,"A"
"251","USGS","11302000",1993-05-16,11.5,"A"
"252","USGS","11302000",1993-05-17,10.5,"A"
"253","USGS","11302000",1993-05-18,11,"A"
"254","USGS","11302000",1993-05-19,11.5,"A"
"255","USGS","11302000",1993-05-20,11.5,"A"
"256","USGS","11302000",1993-05-21,12,"A"
"257","USGS","11302000",1993-05-22,12,"A"
"258","USGS","11302000",1993-05-23,12,"A"
"259","USGS","11302000",1993-05-24,12,"A"
"260","USGS","11302000",1993-05-25,11.5,"A"
"261","USGS","11302000",1993-05-26,12,"A"
"262","USGS","11302000",1993-05-27,11.5,"A"
"263","USGS","11302000",1993-05-28,11.5,"A"
"264","USGS","11302000",1993-05-29,12,"A"
"265","USGS","11302000",1993-05-30,11.5,"A"
"266","USGS","11302000",1993-05-31,11.5,"A"
"267","USGS","11302000",1993-06-01,12,"A"
"268","USGS","11302000",1993-06-02,12,"A"
"269","USGS","11302000",1993-06-03,11.5,"A"
"270","USGS","11302000",1993-06-04,11,"A"
"271","USGS","11302000",1993-06-05,11,"A"
"272","USGS","11302000",1993-06-06,11,"A"
"273","USGS","11302000",1993-06-07,12,"A"
"274","USGS","11302000",1993-06-08,12,"A"
"275","USGS","11302000",1993-06-09,12,"A"
"276","USGS","11302000",1993-06-10,12,"A"
"277","USGS","11302000",1993-06-11,12,"A"
"278","USGS","11302000",1993-06-12,12,"A"
"279","USGS","11302000",1993-06-13,12,"A"
"280","USGS","11302000",1993-06-14,12,"A"
"281","USGS","11302000",1993-06-15,12,"A"
"282","USGS","11302000",1993-06-16,12.5,"A"
"283","USGS","11302000",1993-06-17,12,"A"
"284","USGS","11302000",1993-06-18,12,"A"
"285","USGS","11302000",1993-06-19,12.5,"A"
"286","USGS","11302000",1993-06-20,12,"A"
"287","USGS","11302000",1993-06-21,12,"A"
"288","USGS","11302000",1993-06-22,12,"A"
"289","USGS","11302000",1993-06-23,12.5,"A"
"290","USGS","11302000",1993-06-24,12.5,"A"
"291","USGS","11302000",1993-06-25,12.5,"A"
"292","USGS","11302000",1993-06-26,12.5,"A"
"293","USGS","11302000",1993-06-27,12.5,"A"
"294","USGS","11302000",1993-06-28,12.5,"A"
"295","USGS","11302000",1993-06-29,12.5,"A"
"296","USGS","11302000",1993-06-30,12.5,"A"
"297","USGS","11302000",1993-07-01,13,"A"
"298","USGS","11302000",1993-07-02,13,"A"
"299","USGS","11302000",1993-07-03,13,"A"
"300","USGS","11302000",1993-07-04,13,"A"
"301","USGS","11302000",1993-07-05,13,"A"
"302","USGS","11302000",1993-07-06,13,"A"
"303","USGS","11302000",1993-07-07,13,"A"
"304","USGS","11302000",1993-07-08,13,"A"
"305","USGS","11302000",1993-07-09,13,"A"
"306","USGS","11302000",1993-07-10,13,"A"
"307","USGS","11302000",1993-07-11,13,"A"
"308","USGS","11302000",1993-07-12,13.5,"A"
"309","USGS","11302000",1993-07-13,13.5,"A"
"310","USGS","11302000",1993-07-14,13,"A"
"311","USGS","11302000",1993-07-16,13,"A"
"312","USGS","11302000",1993-07-17,13.5,"A"
"313","USGS","11302000",1993-07-18,13.5,"A"
"314","USGS","11302000",1993-07-19,13.5,"A"
"315","USGS","11302000",1993-07-20,13.5,"A"
"316","USGS","11302000",1993-07-21,13.5,"A"
"317","USGS","11302000",1993-07-22,13.5,"A"
"318","USGS","11302000",1993-07-23,13.5,"A"
"319","USGS","11302000",1993-07-24,13.5,"A"
"320","USGS","11302000",1993-07-25,13.5,"A"
"321","USGS","11302000",1993-07-26,13.5,"A"
"322","USGS","11302000",1993-07-27,14,"A"
"323","USGS","11302000",1993-07-28,14,"A"
"324","USGS","11302000",1993-07-29,13.5,"A"
"325","USGS","11302000",1993-07-30,14,"A"
"326","USGS","11302000",1993-07-31,14,"A"
"327","USGS","11302000",1993-08-01,14,"A"
"328","USGS","11302000",1993-08-02,13.5,"A"
"329","USGS","11302000",1993-08-03,13.5,"A"
"330","USGS","11302000",1993-08-04,13.5,"A"
"331","USGS","11302000",1993-08-05,13.5,"A"
"332","USGS","11302000",1993-08-06,13.5,"A"
"333","USGS","11302000",1993-08-07,13.5,"A"
"334","USGS","11302000",1993-08-08,13.5,"A"
"335","USGS","11302000",1993-08-09,13.5,"A"
"336","USGS","11302000",1993-08-10,13.5,"A"
"337","USGS","11302000",1993-08-11,13.5,"A"
"338","USGS","11302000",1993-08-12,13.5,"A"
"339","USGS","11302000",1993-08-13,13.5,"A"
"340","USGS","11302000",1993-08-14,13.5,"A"
"341","USGS","11302000",1993-08-15,13.5,"A"
"342","USGS","11302000",1993-08-16,13.5,"A"
"343","USGS","11302000",1993-08-17,13.5,"A"
"344","USGS","11302000",1993-08-18,13.5,"A"
"345","USGS","11302000",1993-08-20,13.5,"A"
"346","USGS","11302000",1993-08-21,14,"A"
"347","USGS","11302000",1993-08-22,14,"A"
"348","USGS","11302000",1993-08-23,14,"A"
"349","USGS","11302000",1993-08-24,14,"A"
"350","USGS","11302000",1993-08-25,14,"A"
"351","USGS","11302000",1993-08-26,14,"A"
"352","USGS","11302000",1993-08-27,14,"A"
"353","USGS","11302000",1993-08-28,14,"A"
"354","USGS","11302000",1993-08-29,14,"A"
"355","USGS","11302000",1993-08-30,14,"A"
"356","USGS","11302000",1993-08-31,14,"A"
"357","USGS","11302000",1993-09-01,14,"A"
"358","USGS","11302000",1993-09-02,14,"A"
"359","USGS","11302000",1993-09-03,14.5,"A"
"360","USGS","11302000",1993-09-04,14,"A"
"361","USGS","11302000",1993-09-05,14,"A"
"362","USGS","11302000",1993-09-06,14,"A"
"363","USGS","11302000",1993-09-07,14.5,"A"
"364","USGS","11302000",1993-09-08,14.5,"A"
"365","USGS","11302000",1993-09-09,14.5,"A"
"366","USGS","11302000",1993-09-10,14.5,"A"
"367","USGS","11302000",1993-09-11,14.5,"A"
"368","USGS","11302000",1993-09-12,14,"A"
"369","USGS","11302000",1993-09-13,14,"A"
"370","USGS","11302000",1993-09-14,14,"A"
"371","USGS","11302000",1993-09-15,14,"A"
"372","USGS","11302000",1993-09-16,14,"A"
"373","USGS","11302000",1993-09-17,14,"A"
"374","USGS","11302000",1993-09-18,14.5,"A"
"375","USGS","11302000",1993-09-19,14.5,"A"
"376","USGS","11302000",1993-09-20,14.5,"A"
"377","USGS","11302000",1993-09-21,14.5,"A"
"378","USGS","11302000",1993-09-22,14,"A"
"379","USGS","11302000",1993-09-23,14.5,"A"
"380","USGS","11302000",1993-09-24,14.5,"A"
"381","USGS","11302000",1993-09-25,14.5,"A"
"382","USGS","11302000",1993-09-26,14.5,"A"
"383","USGS","11302000",1993-09-27,14.5,"A"
"384","USGS","11302000",1993-09-28,14.5,"A"
"385","USGS","11302000",1993-09-29,14.5,"A"
"386","USGS","11302000",1993-09-30,14.5,"A"
"387","USGS","11302000",2016-10-01,15.9,"A"
"388","USGS","11302000",2016-10-02,15.7,"A"
"389","USGS","11302000",2016-10-03,15.6,"A"
"390","USGS","11302000",2016-10-04,15.6,"A"
"391","USGS","11302000",2016-10-05,15.8,"A"
"392","USGS","11302000",2016-10-06,15.7,"A"
"393","USGS","11302000",2016-10-07,15.8,"A"
"394","USGS","11302000",2016-10-08,15.9,"A"
"395","USGS","11302000",2016-10-09,15.9,"A"
"396","USGS","11302000",2016-10-10,16,"A"
"397","USGS","11302000",2016-10-11,16,"A"
"398","USGS","11302000",2016-10-12,16,"A"
"399","USGS","11302000",2016-10-13,15.9,"A"
"400","USGS","11302000",2016-10-14,15.9,"A"
"401","USGS","11302000",2016-10-15,16,"A"
"402","USGS","11302000",2016-10-16,16,"A"
"403","USGS","11302000",2016-10-17,16,"A"
"404","USGS","11302000",2016-10-18,15.9,"A"
"405","USGS","11302000",2016-10-19,15.8,"A"
"406","USGS","11302000",2016-10-20,15.9,"A"
"407","USGS","11302000",2016-10-21,15.9,"A"
"408","USGS","11302000",2016-10-22,15.9,"A"
"409","USGS","11302000",2016-10-23,15.9,"A"
"410","USGS","11302000",2016-10-24,15.9,"A"
"411","USGS","11302000",2016-10-25,15.9,"A"
"412","USGS","11302000",2016-10-26,15.9,"A"
"413","USGS","11302000",2016-10-27,15.7,"A"
"414","USGS","11302000",2016-10-28,15.8,"A"
"415","USGS","11302000",2016-10-29,15.8,"A"
"416","USGS","11302000",2016-10-30,15.7,"A"
"417","USGS","11302000",2016-10-31,15.6,"A"
"418","USGS","11302000",2016-11-01,15.7,"A"
"419","USGS","11302000",2016-11-02,15.6,"A"
"420","USGS","11302000",2016-11-03,15.6,"A"
"421","USGS","11302000",2016-11-04,15.6,"A"
"422","USGS","11302000",2016-11-05,15.6,"A"
"423","USGS","11302000",2016-11-06,15.7,"A"
"424","USGS","11302000",2016-11-07,15.7,"A"
"425","USGS","11302000",2016-11-08,15.7,"A"
"426","USGS","11302000",2016-11-09,15.7,"A"
"427","USGS","11302000",2016-11-10,15.7,"A"
"428","USGS","11302000",2016-11-11,15.7,"A"
"429","USGS","11302000",2016-11-12,15.8,"A"
"430","USGS","11302000",2016-11-13,15.5,"A"
"431","USGS","11302000",2016-11-14,15.5,"A"
"432","USGS","11302000",2016-11-15,15.4,"A"
"433","USGS","11302000",2016-11-16,15.2,"A"
"434","USGS","11302000",2016-11-17,14.8,"A"
"435","USGS","11302000",2016-11-18,14.5,"A"
"436","USGS","11302000",2016-11-19,14.7,"A"
"437","USGS","11302000",2016-11-20,14.9,"A"
"438","USGS","11302000",2016-11-21,14.9,"A"
"439","USGS","11302000",2016-11-22,14.7,"A"
"440","USGS","11302000",2016-11-23,14.8,"A"
"441","USGS","11302000",2016-11-24,14.4,"A"
"442","USGS","11302000",2016-11-25,14.3,"A"
"443","USGS","11302000",2016-11-26,14.2,"A"
"444","USGS","11302000",2016-11-27,14.1,"A"
"445","USGS","11302000",2016-11-28,14.1,"A"
"446","USGS","11302000",2016-11-29,14,"A"
"447","USGS","11302000",2016-11-30,13.9,"A"
"448","USGS","11302000",2016-12-01,13.7,"A"
"449","USGS","11302000",2016-12-02,13.4,"A"
"450","USGS","11302000",2016-12-03,13.3,"A"
"451","USGS","11302000",2016-12-04,13.2,"A"
"452","USGS","11302000",2016-12-05,13.1,"A"
"453","USGS","11302000",2016-12-06,13,"A"
"454","USGS","11302000",2016-12-07,12.8,"A"
"455","USGS","11302000",2016-12-08,13.1,"A"
"456","USGS","11302000",2016-12-09,13.5,"A"
"457","USGS","11302000",2016-12-10,13.7,"A"
"458","USGS","11302000",2016-12-11,13.5,"A"
"459","USGS","11302000",2016-12-12,13.2,"A"
"460","USGS","11302000",2016-12-13,13.2,"A"
"461","USGS","11302000",2016-12-14,13.2,"A"
"462","USGS","11302000",2016-12-15,13.3,"A"
"463","USGS","11302000",2016-12-16,12.9,"A"
"464","USGS","11302000",2016-12-17,12.3,"A"
"465","USGS","11302000",2016-12-18,11.9,"A"
"466","USGS","11302000",2016-12-19,11.8,"A"
"467","USGS","11302000",2016-12-20,11.7,"A"
"468","USGS","11302000",2016-12-21,11.9,"A"
"469","USGS","11302000",2016-12-22,11.9,"A"
"470","USGS","11302000",2016-12-23,11.9,"A"
"471","USGS","11302000",2016-12-24,11.7,"A"
"472","USGS","11302000",2016-12-25,11.4,"A"
"473","USGS","11302000",2016-12-26,11.1,"A"
"474","USGS","11302000",2016-12-27,11,"A"
"475","USGS","11302000",2016-12-28,11,"A"
"476","USGS","11302000",2016-12-29,11.1,"A"
"477","USGS","11302000",2016-12-30,11.2,"A"
"478","USGS","11302000",2016-12-31,11.2,"A"
"479","USGS","11302000",2017-01-01,11,"A"
"480","USGS","11302000",2017-01-02,10.9,"A"
"481","USGS","11302000",2017-01-03,10.9,"A"
"482","USGS","11302000",2017-01-04,11.1,"A"
"483","USGS","11302000",2017-01-05,11.1,"A"
"484","USGS","11302000",2017-01-06,11.1,"A"
"485","USGS","11302000",2017-01-07,11.2,"A"
"486","USGS","11302000",2017-01-08,11.5,"A"
"487","USGS","11302000",2017-01-09,11.4,"A"
"488","USGS","11302000",2017-01-10,11.4,"A"
"489","USGS","11302000",2017-01-11,11.3,"A"
"490","USGS","11302000",2017-01-12,11.2,"A"
"491","USGS","11302000",2017-01-13,10.9,"A"
"492","USGS","11302000",2017-01-14,10.8,"A"
"493","USGS","11302000",2017-01-15,10.8,"A"
"494","USGS","11302000",2017-01-16,10.5,"A"
"495","USGS","11302000",2017-01-17,10.4,"A"
"496","USGS","11302000",2017-01-18,10.5,"A"
"497","USGS","11302000",2017-01-19,10.6,"A"
"498","USGS","11302000",2017-01-20,10.5,"A"
"499","USGS","11302000",2017-01-21,10.6,"A"
"500","USGS","11302000",2017-01-22,10.6,"A"
"501","USGS","11302000",2017-01-23,10.6,"A"
"502","USGS","11302000",2017-01-24,10.4,"A"
"503","USGS","11302000",2017-01-25,10.3,"A"
"504","USGS","11302000",2017-01-26,10.4,"A"
"505","USGS","11302000",2017-01-27,10.2,"A"
"506","USGS","11302000",2017-01-28,10.1,"A"
"507","USGS","11302000",2017-01-29,10,"A"
"508","USGS","11302000",2017-01-30,10.1,"A"
"509","USGS","11302000",2017-01-31,10,"A"
"510","USGS","11302000",2017-02-01,10.2,"A"
"511","USGS","11302000",2017-02-02,10.6,"A"
"512","USGS","11302000",2017-02-03,10.5,"A"
"513","USGS","11302000",2017-02-04,10.8,"A"
"514","USGS","11302000",2017-02-05,10.6,"A"
"515","USGS","11302000",2017-02-06,10.6,"A"
"516","USGS","11302000",2017-02-07,10.6,"A"
"517","USGS","11302000",2017-02-08,10.6,"A"
"518","USGS","11302000",2017-02-09,10.8,"A"
"519","USGS","11302000",2017-02-10,11,"A"
"520","USGS","11302000",2017-02-11,10.8,"A"
"521","USGS","11302000",2017-02-12,10.4,"A"
"522","USGS","11302000",2017-02-13,10.5,"A"
"523","USGS","11302000",2017-02-14,10.7,"A"
"524","USGS","11302000",2017-02-15,10.9,"A"
"525","USGS","11302000",2017-02-16,10.8,"A"
"526","USGS","11302000",2017-02-17,10.9,"A"
"527","USGS","11302000",2017-02-18,10.7,"A"
"528","USGS","11302000",2017-02-19,10.7,"A"
"529","USGS","11302000",2017-02-20,10.8,"A"
"530","USGS","11302000",2017-02-21,10.9,"A"
"531","USGS","11302000",2017-02-22,10.9,"A"
"532","USGS","11302000",2017-02-23,10.8,"A"
"533","USGS","11302000",2017-02-24,10.8,"A"
"534","USGS","11302000",2017-02-25,10.9,"A"
"535","USGS","11302000",2017-02-26,10.9,"A"
"536","USGS","11302000",2017-02-27,11.1,"A"
"537","USGS","11302000",2017-02-28,10.9,"A"
"538","USGS","11302000",2017-03-01,10.9,"A"
"539","USGS","11302000",2017-03-02,11.1,"A"
"540","USGS","11302000",2017-03-03,11.4,"A"
"541","USGS","11302000",2017-03-04,11.5,"A"
"542","USGS","11302000",2017-03-05,11.1,"A"
"543","USGS","11302000",2017-03-06,11,"A"
"544","USGS","11302000",2017-03-07,11.1,"A"
"545","USGS","11302000",2017-03-08,11.2,"A"
"546","USGS","11302000",2017-03-09,11.7,"A"
"547","USGS","11302000",2017-03-10,12,"A"
"548","USGS","11302000",2017-03-11,11.7,"A"
"549","USGS","11302000",2017-03-12,11.5,"A"
