"","x","Index","y","Index2","pstRcrdCnt"
"1",0,1,-0.786352194445451,1,8
"2",1,2,-0.816787588576194,2,8
"3",2,3,-0.856943454727104,3,8
"4",3,4,-0.923151643701445,4,8
"5",4,5,-1.02666160801756,5,8
"6",5,6,-1.15839320705413,6,8
"7",6,7,-1.3041839019049,7,8
"8",7,8,-1.4583139837078,8,8
"9",8,9,-1.64883506377739,9,8
"10",9,10,-1.91224158347238,10,8
"11",10,11,-2.28502798415152,11,8
"12",11,12,-2.79530355206832,12,8
"13",12,13,-3.43763695305554,13,8
"14",13,14,-4.19821169784071,14,8
"15",14,15,-5.04916208475888,15,8
"16",15,16,-5.90642556257492,16,8
"17",16,17,-6.67189036766123,17,8
"18",17,18,-7.26843578357411,18,8
"19",18,19,-7.70290528260562,19,8
"20",19,20,-8.0031333842318,20,8
"21",20,21,-8.19695460792865,21,8
"22",21,22,-8.30648614323975,22,8
"23",22,23,-8.33097585997887,23,8
"24",23,24,-8.26395429802735,24,8
"25",24,25,-8.10142605844303,25,8
"26",25,26,-7.84929198698981,26,8
"27",26,27,-7.51592699060806,27,8
"28",27,28,-7.10970597623817,28,8
"29",28,29,-6.6437789329793,29,8
"30",29,30,-6.15039617856556,30,8
"31",30,31,-5.66658311288986,31,8
"32",31,32,-5.22755908997429,32,8
"33",32,33,-4.86131928035787,33,8
"34",33,34,-4.59405280870884,34,8
"35",34,35,-4.44332096905936,35,8
"36",35,36,-4.39217373289738,36,8
"37",36,37,-4.41503324107476,37,8
"38",37,38,-4.48632163444339,38,8
"39",38,39,-4.58403408041349,39,8
"40",39,40,-4.70045785262864,40,8
"41",40,41,-4.83145325129078,41,8
"42",41,42,-4.97092491153403,42,8
"43",42,43,-5.10495480822118,43,8
"44",43,44,-5.21766925114722,44,8
"45",44,45,-5.29373602716993,45,8
"46",45,46,-5.31998883139836,46,8
"47",46,47,-5.28380283600438,47,8
"48",47,48,-5.17255321315985,48,8
"49",48,49,-4.98413088724968,49,8
"50",49,50,-4.75848979151102,50,8
"51",50,51,-4.54609961139407,51,8
"52",51,52,-4.38733808202172,52,8
"53",52,53,-4.28221513720762,53,8
"54",53,54,-4.22064876043811,54,8
"55",54,55,-4.19255693519954,55,8
"56",55,56,-4.18380850129221,56,8
"57",56,57,-4.16407572377219,57,8
"58",57,58,-4.09898172400954,58,8
"59",58,59,-3.96025491148984,59,8
"60",59,60,-3.7440448481609,60,8
