"","x","Index","y","Index2","RcrdCnt"
"1",0,1,2.20793889406511,1,6
"2",1,2,2.37827968625817,2,6
"3",2,3,2.54939323606933,3,6
"4",3,4,2.72105925790233,4,6
"5",4,5,2.89228279993431,5,6
"6",5,6,3.05897024543604,6,6
"7",6,7,3.21625331145165,7,6
"8",7,8,3.35940867137796,8,6
"9",8,9,3.48429282402233,9,6
"10",9,10,3.58690722454478,10,6
"11",10,11,3.66325332810532,11,6
"12",11,12,3.71044940500974,12,6
"13",12,13,3.73008098614683,13,6
"14",13,14,3.72485041755118,14,6
"15",14,15,3.69742454445292,15,6
"16",15,16,3.65032820886452,16,6
"17",16,17,3.58605075199402,17,6
"18",17,18,3.50763729680363,18,6
"19",18,19,3.42035609327229,19,6
"20",19,20,3.33003117313308,20,6
"21",20,21,3.24248656811912,21,6
"22",21,22,3.1641272505585,22,6
"23",22,23,3.10368195515934,23,6
"24",23,24,3.07046035722476,24,6
"25",24,25,3.07195021146704,25,6
"26",25,26,3.10835159023512,26,6
"27",26,27,3.17804264528711,27,6
"28",27,28,3.27940152838109,28,6
"29",28,29,3.40943849142487,29,6
"30",29,30,3.5596921869249,30,6
"31",30,31,3.72033336753736,31,6
"32",31,32,3.88269269483215,32,6
"33",32,33,4.04274046603431,33,6
"34",33,34,4.19760688728263,34,6
"35",34,35,4.34501039850024,35,6
"36",35,36,4.48502237474769,36,6
"37",36,37,4.61830242486988,37,6
"38",37,38,4.74551015771169,38,6
"39",38,39,4.8667353161451,39,6
"40",39,40,4.97978817915044,40,6
"41",40,41,5.08190915973513,41,6
"42",41,42,5.17041278245312,42,6
"43",42,43,5.24291001804449,43,6
"44",43,44,5.29708594879586,44,6
"45",44,45,5.33148093969967,45,6
"46",45,46,5.34805648657162,46,6
"47",46,47,5.34962936793325,47,6
"48",47,48,5.33901636230609,48,6
"49",48,49,5.31915772736734,49,6
"50",49,50,5.29348763741699,50,6
"51",50,51,5.26556374591069,51,6
"52",51,52,5.23990368969444,52,6
"53",52,53,5.22486503917559,53,6
"54",53,54,5.22976534815184,54,6
"55",54,55,5.26392217042088,55,6
"56",55,56,5.3345832501953,56,6
"57",56,57,5.44071709334732,57,6
"58",57,58,5.57922239616405,58,6
"59",58,59,5.74642936530895,59,6
"60",59,60,5.93639424895086,60,6
"61",60,61,6.14260480563491,61,6
"62",61,62,6.35958199260337,62,6
"63",62,63,6.58597956188676,63,6
"64",63,64,6.82148446421271,64,6
"65",64,65,7.06578365030884,65,6
"66",65,66,7.31767430665905,66,6
"67",66,67,7.57239456277243,67,6
"68",67,68,7.82429278391433,68,6
"69",68,69,8.06800105614228,69,6
"70",69,70,8.29928634868249,70,6
"71",70,71,8.51419935155331,71,6
