"","x","Index","y","Index2","RcrdCnt"
"1",0,1,4.71643378258009,1,19
"2",1,2,4.74783395203728,2,19
"3",2,3,4.77931600567403,3,19
"4",3,4,4.81094953550262,4,19
"5",4,5,4.84277532319312,5,19
"6",5,6,4.87471890904676,6,19
"7",6,7,4.90667702302254,7,19
"8",7,8,4.93850513611533,8,19
"9",8,9,4.96989368346358,9,19
"10",9,10,5.00049184124157,10,19
"11",10,11,5.02994878562362,11,19
"12",11,12,5.05796820260714,12,19
"13",12,13,5.08447181748196,13,19
"14",13,14,5.10943586536105,14,19
"15",14,15,5.13284952500908,15,19
"16",15,16,5.15475374979759,16,19
"17",16,17,5.17520243674983,17,19
"18",17,18,5.19422194661217,18,19
"19",18,19,5.21172849502326,19,19
"20",19,20,5.22761076134485,20,19
"21",20,21,5.2417574249387,21,19
"22",21,22,5.25408547823653,22,19
"23",22,23,5.26462516594998,23,19
"24",23,24,5.27343504586065,24,19
"25",24,25,5.28057775255998,25,19
"26",25,26,5.28613222787867,26,19
"27",26,27,5.29018149045725,27,19
"28",27,28,5.29280855893626,28,19
"29",28,29,5.29412551416451,29,19
"30",29,30,5.29436068582398,30,19
"31",30,31,5.29377146580496,31,19
"32",31,32,5.29261592695251,32,19
"33",32,33,5.29115486593089,33,19
"34",33,34,5.28964976035916,34,19
"35",34,35,5.28832709208604,35,19
"36",35,36,5.28727335987891,36,19
"37",36,37,5.28654006673482,37,19
"38",37,38,5.28617871565082,38,19
"39",38,39,5.28622407078902,39,19
"40",39,40,5.28664394097172,40,19
"41",40,41,5.2873893961863,41,19
"42",41,42,5.28842033146814,42,19
"43",42,43,5.2897319420447,43,19
"44",43,44,5.29132824819148,44,19
"45",44,45,5.29320999989966,45,19
"46",45,46,5.29536486602329,46,19
"47",46,47,5.29777724513213,47,19
"48",47,48,5.30043153579593,48,19
"49",48,49,5.30330028438294,49,19
"50",49,50,5.30630862845534,50,19
"51",50,51,5.30936985337381,51,19
"52",51,52,5.31241479041721,52,19
"53",52,53,5.31544445453724,53,19
"54",53,54,5.31847740660377,54,19
"55",54,55,5.32153220748668,55,19
"56",55,56,5.32464853049469,56,19
"57",56,57,5.32795049869184,57,19
"58",57,58,5.33158334758103,58,19
"59",58,59,5.33568892518632,59,19
"60",59,60,5.34039552961646,60,19
"61",60,61,5.3458280715014,61,19
"62",61,62,5.35209752469251,62,19
"63",62,63,5.3592591159268,63,19
"64",63,64,5.36735413516274,64,19
"65",64,65,5.37642387235879,65,19
"66",65,66,5.38649595678977,66,19
"67",66,67,5.39754337499594,67,19
"68",67,68,5.40952545283396,68,19
"69",68,69,5.42240044348186,69,19
"70",69,70,5.43612230940329,70,19
"71",70,71,5.45064394038326,71,19
"72",71,72,5.46591664972422,72,19
"73",72,73,5.48188544479815,73,19
"74",73,74,5.49849375649444,74,19
"75",74,75,5.51568501570249,75,19
"76",75,76,5.53340904442774,76,19
"77",76,77,5.5516412291399,77,19
"78",77,78,5.57036334742472,78,19
"79",78,79,5.58955566501648,79,19
"80",79,80,5.60919240024346,80,19
"81",80,81,5.6292462595825,81,19
"82",81,82,5.64968994951039,82,19
"83",82,83,5.67048696494696,83,19
"84",83,84,5.69156395458407,84,19
"85",84,85,5.7128383555566,85,19
"86",85,86,5.73423269518018,86,19
"87",86,87,5.75568986149357,87,19
"88",87,88,5.77715783271626,88,19
"89",88,89,5.79860898395113,89,19
"90",89,90,5.8201132778344,90,19
"91",90,91,5.84176507388564,91,19
"92",91,92,5.86365873162443,92,19
"93",92,93,5.88587654738145,93,19
"94",93,94,5.90845256473191,94,19
"95",94,95,5.93140876406211,95,19
"96",95,96,5.95475530236355,96,19
"97",96,97,5.97845504304842,97,19
"98",97,98,6.00245902613408,98,19
"99",98,99,6.02671829163789,99,19
"100",99,100,6.05118200608582,100,19
"101",100,101,6.07579184203813,101,19
"102",101,102,6.10048759856372,102,19
"103",102,103,6.12521054746099,103,19
"104",103,104,6.14990785144646,104,19
"105",104,105,6.17452814596623,105,19
"106",105,106,6.19902244338016,106,19
"107",106,107,6.22335126370332,107,19
"108",107,108,6.24747750386456,108,19
"109",108,109,6.27136406079276,109,19
"110",109,110,6.29498231191776,110,19
"111",110,111,6.31833755667336,111,19
"112",111,112,6.34144357499437,112,19
"113",112,113,6.36431465099777,113,19
"114",113,114,6.38696708552933,114,19
"115",114,115,6.409417683617,115,19
"116",115,116,6.43168267871268,116,19
"117",116,117,6.45377601796394,117,19
"118",117,118,6.47571107694227,118,19
"119",118,119,6.49750123121917,119,19
"120",119,120,6.51915887310205,120,19
"121",120,121,6.54069246184187,121,19
"122",121,122,6.56210947342551,122,19
"123",122,123,6.58342113049668,123,19
"124",123,124,6.6046536423264,124,19
"125",124,125,6.62583696484254,125,19
"126",125,126,6.64700105397295,126,19
"127",126,127,6.66817978606807,127,19
"128",127,128,6.68942271916854,128,19
"129",128,129,6.71078333173762,129,19
"130",129,130,6.73232006654496,130,19
"131",130,131,6.75411122358602,131,19
"132",131,132,6.77624006716273,132,19
"133",132,133,6.79878512650064,133,19
"134",133,134,6.82180599052002,134,19
"135",134,135,6.8453575130648,135,19
"136",135,136,6.86949454797889,136,19
"137",136,137,6.89426676014763,137,19
"138",137,138,6.91970305862186,138,19
"139",138,139,6.94582716349383,139,19
"140",139,140,6.97266342528844,140,19
"141",140,141,7.00023871626114,141,19
"142",141,142,7.02858053910006,142,19
"143",142,143,7.05770663272716,143,19
"144",143,144,7.08759568099994,144,19
"145",144,145,7.11821660400977,145,19
"146",145,146,7.14953832184804,146,19
"147",146,147,7.18152477055544,147,19
"148",147,148,7.21411994997011,148,19
"149",148,149,7.24726287587947,149,19
"150",149,150,7.28089192932507,150,19
"151",150,151,7.31494295236463,151,19
"152",151,152,7.34935115230999,152,19
"153",152,153,7.38405173647295,153,19
"154",153,154,7.41898562756093,154,19
"155",154,155,7.45411660986381,155,19
"156",155,156,7.48941418306708,156,19
"157",156,157,7.52484895234871,157,19
"158",157,158,7.5603959448566,158,19
"159",158,159,7.59603129323114,159,19
"160",159,160,7.63172899633692,160,19
"161",160,161,7.66745451793537,161,19
"162",161,162,7.70317118801215,162,19
"163",162,163,7.73884233655289,163,19
"164",163,164,7.77442832435093,164,19
"165",164,165,7.80987763543045,165,19
"166",165,166,7.84513578462333,166,19
"167",166,167,7.88014960086975,167,19
"168",167,168,7.91487116954325,168,19
"169",168,169,7.94925389012572,169,19
"170",169,170,7.98325405204779,170,19
"171",170,171,8.01683950453527,171,19
"172",171,172,8.04998098676278,172,19
"173",172,173,8.08264923790489,173,19
"174",173,174,8.11481413628291,174,19
"175",174,175,8.14644211680499,175,19
"176",175,176,8.17749875352595,176,19
"177",176,177,8.20795314286248,177,19
"178",177,178,8.23778847067864,178,19
"179",178,179,8.26699144520036,179,19
"180",179,180,8.29554877465353,180,19
"181",180,181,8.32344764428358,181,19
"182",181,182,8.35067714741389,182,19
"183",182,183,8.37722685438736,183,19
"184",183,184,8.40308872888881,184,19
"185",184,185,8.42826430797073,185,19
"186",185,186,8.45275752202758,186,19
"187",186,187,8.47658145666103,187,19
