"","x","Index","y","Index2","RcrdCnt"
"1",53,1,7.01607697828625,1,8
"2",54,2,6.74553363049735,2,8
"3",55,3,6.47629728425157,3,8
"4",56,4,6.21225366396088,4,8
"5",57,5,5.96276903094712,5,8
"6",58,6,5.73857978075961,6,8
"7",59,7,5.54916727082148,7,8
"8",60,8,5.39899270605109,8,8
"9",61,9,5.2912622532406,9,8
"10",62,10,5.23008243562029,10,8
"11",63,11,5.22316120217287,11,8
"12",64,12,5.27910685831918,12,8
"13",65,13,5.40188043500816,13,8
"14",66,14,5.57685386530121,14,8
"15",67,15,5.78475180778786,15,8
"16",68,16,6.00706409707116,16,8
"17",69,17,6.22834127180832,17,8
"18",70,18,6.43389904667008,18,8
"19",71,19,6.61266331768152,19,8
"20",72,20,6.76800070628506,20,8
"21",73,21,6.90688801527747,21,8
"22",74,22,7.03647709705879,22,8
"23",75,23,7.16462000244213,23,8
"24",76,24,7.29797664934002,24,8
"25",77,25,7.43773822564969,25,8
"26",78,26,7.58372873676451,26,8
"27",79,27,7.73566732835313,27,8
"28",80,28,7.8928537071854,28,8
"29",81,29,8.05448272030643,29,8
"30",82,30,8.22017953007777,30,8
"31",83,31,8.39129056012673,31,8
"32",84,32,8.56959254939702,32,8
"33",85,33,8.75640310226229,33,8
"34",86,34,8.9512032848157,34,8
"35",87,35,9.15301502858032,35,8
"36",88,36,9.3611718668783,36,8
"37",89,37,9.5762537402281,37,8
"38",90,38,9.79915219094726,38,8
"39",91,39,10.03071377185,39,8
"40",92,40,10.2716050777368,40,8
"41",93,41,10.522447713905,41,8
"42",94,42,10.7841295448416,42,8
"43",95,43,11.0586034717933,43,8
"44",96,44,11.3476368485862,44,8
"45",97,45,11.651189802606,45,8
"46",98,46,11.9687706546278,46,8
"47",99,47,12.2988032444005,47,8
"48",100,48,12.6353734875655,48,8
"49",101,49,12.9714828187376,49,8
"50",102,50,13.3000942400425,50,8
"51",103,51,13.6140170236492,51,8
"52",104,52,13.9060220092378,52,8
"53",105,53,14.1697549306271,53,8
"54",106,54,14.4023610981915,54,8
"55",107,55,14.6018607164443,55,8
"56",108,56,14.7661659287523,56,8
"57",109,57,14.8927566338956,57,8
"58",110,58,14.979004669508,58,8
"59",111,59,15.0258033291179,59,8
"60",112,60,15.0481317298336,60,8
"61",113,61,15.0644904446578,61,8
"62",114,62,15.0911372379949,62,8
"63",115,63,15.1353586398543,63,8
"64",116,64,15.2021983716467,64,8
"65",117,65,15.296078147895,65,8
"66",118,66,15.4189316555709,66,8
"67",119,67,15.5710672357972,67,8
"68",120,68,15.7487798738531,68,8
"69",121,69,15.9473612160563,69,8
"70",122,70,16.1610699281304,70,8
"71",123,71,16.3800327534202,71,8
"72",124,72,16.5933434546763,72,8
"73",125,73,16.7919031372475,73,8
"74",126,74,16.9738422768764,74,8
"75",127,75,17.1390986919042,75,8
"76",128,76,17.2869732093844,76,8
"77",129,77,17.4142186912208,77,8
"78",130,78,17.5169510080296,78,8
"79",131,79,17.5950133800827,79,8
"80",132,80,17.6631584262746,80,8
"81",133,81,17.7398661151556,81,8
"82",134,82,17.8402863061337,82,8
"83",135,83,17.9662484220482,83,8
"84",136,84,18.1162517765963,84,8
"85",137,85,18.2885491573579,85,8
"86",138,86,18.4804072474449,86,8
"87",139,87,18.6902720676971,87,8
"88",140,88,18.9222930943355,88,8
"89",141,89,19.1820456674262,89,8
"90",142,90,19.4734554959887,90,8
"91",143,91,19.7938497648564,91,8
"92",144,92,20.1389060278161,92,8
"93",145,93,20.5015282678434,93,8
"94",146,94,20.8635261846689,94,8
"95",147,95,21.203935907212,95,8
"96",148,96,21.5028610156121,96,8
