"","x","Index","y","Index2","RcrdCnt"
"1",0,1,0.0458135453427973,1,9
"2",1,2,0.0437191080158193,2,9
"3",2,3,0.04161087839639,3,9
"4",3,4,0.0394716738694448,4,9
"5",4,5,0.0372863185823004,5,9
"6",5,6,0.0350476637317989,6,9
"7",6,7,0.0327505672771636,7,9
"8",7,8,0.0303966676882929,8,9
"9",8,9,0.0280147254777857,9,9
"10",9,10,0.0256402816689162,10,9
"11",10,11,0.0233088772849587,11,9
"12",11,12,0.0210598243405932,12,9
"13",12,13,0.0189475188161244,13,9
"14",13,14,0.017030127683263,14,9
"15",14,15,0.0153591502779173,15,9
"16",15,16,0.0139594153927855,16,9
"17",16,17,0.0128490841847636,17,9
"18",17,18,0.0120426709021563,18,9
"19",18,19,0.011540102158904,19,9
"20",19,20,0.0113376576603562,20,9
"21",20,21,0.0114316171118622,21,9
"22",21,22,0.0118157315910491,22,9
"23",22,23,0.0124736376646547,23,9
"24",23,24,0.0133864432716947,24,9
"25",24,25,0.0145276997498299,25,9
"26",25,26,0.0158407320313015,26,9
"27",26,27,0.0172613084469961,27,9
"28",27,28,0.0187251973278,28,9
"29",28,29,0.0201737015028821,29,9
"30",29,30,0.0215702617945408,30,9
"31",30,31,0.022883853523357,31,9
"32",31,32,0.0240883389019605,32,9
"33",32,33,0.0251771277111766,33,9
"34",33,34,0.0261485166238799,34,9
"35",34,35,0.0269933217216637,35,9
"36",35,36,0.0276724367209974,36,9
"37",36,37,0.0281392747470694,37,9
"38",37,38,0.0283472489250679,38,9
"39",38,39,0.0282501116085173,39,9
"40",39,40,0.0278029720642848,40,9
"41",40,41,0.0269612787875738,41,9
"42",41,42,0.0256848751074632,42,9
"43",42,43,0.0239511836885345,43,9
"44",43,44,0.021742022029245,44,9
"45",44,45,0.0190436267742924,45,9
"46",45,46,0.0158599111533366,46,9
"47",46,47,0.0121992075422777,47,9
"48",47,48,0.00806984831701606,48,9
"49",48,49,0.00348305231059133,49,9
"50",49,50,-0.00153841581539981,50,9
"51",50,51,-0.00696890494222122,51,9
"52",51,52,-0.0127669745339367,52,9
"53",52,53,-0.0188280263858087,53,9
"54",53,54,-0.0250316728758996,54,9
"55",54,55,-0.031257526382272,55,9
"56",55,56,-0.0373474148601416,56,9
"57",56,57,-0.0429920285733384,57,9
"58",57,58,-0.0478442733628459,58,9
"59",58,59,-0.0515292350721649,59,9
"60",59,60,-0.0535607195548648,60,9
"61",60,61,-0.0534247126670325,61,9
"62",61,62,-0.0505712626350208,62,9
"63",62,63,-0.0443066671662463,63,9
"64",63,64,-0.0339012863383912,64,9
"65",64,65,-0.0186254802291384,65,9
"66",65,66,0.00225794802694467,66,9
"67",66,67,0.0295164230677502,67,9
"68",67,68,0.0639249264742843,68,9
"69",68,69,0.106236503164907,69,9
"70",69,70,0.157116451407386,70,9
"71",70,71,0.217208132806843,71,9
"72",71,72,0.286938944877167,72,9
"73",72,73,0.365872428767309,73,9
"74",73,74,0.453356161534993,74,9
"75",74,75,0.548737720237936,75,9
