"","x","Index","y","Index2","RcrdCnt"
"1",0,1,6.01220130386032,1,19
"2",1,2,6.00111001298291,2,19
"3",2,3,5.99008212755385,3,19
"4",3,4,5.97920450406417,4,19
"5",4,5,5.96856489910169,5,19
"6",5,6,5.95825466964135,6,19
"7",6,7,5.94836607275484,7,19
"8",7,8,5.93898545074268,8,19
"9",8,9,5.93017548682059,9,19
"10",9,10,5.92199294943311,10,19
"11",10,11,5.91449460702479,11,19
"12",11,12,5.90774465225108,12,19
"13",12,13,5.90183697461117,13,19
"14",13,14,5.89687288781518,14,19
"15",14,15,5.89294751963981,15,19
"16",15,16,5.89013125412821,16,19
"17",16,17,5.88848828939008,17,19
"18",17,18,5.88807401710674,18,19
"19",18,19,5.88890860324568,19,19
"20",19,20,5.89100340734598,20,19
"21",20,21,5.89436978894669,21,19
"22",21,22,5.89901991341034,22,19
"23",22,23,5.90496916939318,23,19
"24",23,24,5.91223375137491,24,19
"25",24,25,5.92082907973291,25,19
"26",25,26,5.93076747843517,26,19
"27",26,27,5.94206049734733,27,19
"28",27,28,5.95471968633504,28,19
"29",28,29,5.96875681748925,29,19
"30",29,30,5.98418455180199,30,19
"31",30,31,6.00101577249058,31,19
"32",31,32,6.01926171457614,32,19
"33",32,33,6.0389270202948,33,19
"34",33,34,6.06001468368648,34,19
"35",34,35,6.08252162654028,35,19
"36",35,36,6.10642048164194,36,19
"37",36,37,6.13167780952638,37,19
"38",37,38,6.15826017072852,38,19
"39",38,39,6.1861249794645,39,19
"40",39,40,6.21519306467528,40,19
"41",40,41,6.24537610898302,41,19
"42",41,42,6.27657845764042,42,19
"43",42,43,6.30867510642227,43,19
"44",43,44,6.34153371373389,44,19
"45",44,45,6.37503196190154,45,19
"46",45,46,6.40908762893522,46,19
"47",46,47,6.44362851676589,47,19
"48",47,48,6.47858242732451,48,19
"49",48,49,6.51390454371922,49,19
"50",49,50,6.54965957376688,50,19
"51",50,51,6.58593960646157,51,19
"52",51,52,6.62284792127248,52,19
"53",52,53,6.66053255956937,53,19
"54",53,54,6.69915275319714,54,19
"55",54,55,6.7388677340007,55,19
"56",55,56,6.77982795069879,56,19
"57",56,57,6.82214871950562,57,19
"58",57,58,6.8659365735092,58,19
"59",58,59,6.91127705445052,59,19
"60",59,60,6.95817173868226,60,19
"61",60,61,7.00660121121004,61,19
"62",61,62,7.0565250121209,62,19
"63",62,63,7.10781850182747,63,19
"64",63,64,7.16033599582376,64,19
"65",64,65,7.21393180960381,65,19
"66",65,66,7.26844468494807,66,19
"67",66,67,7.32365106878262,67,19
"68",67,68,7.37931183431998,68,19
"69",68,69,7.43518374916097,69,19
"70",69,70,7.49100715845969,70,19
"71",70,71,7.54651830175858,71,19
"72",71,72,7.60147249999917,72,19
"73",72,73,7.65570139971939,73,19
"74",73,74,7.7090557288563,74,19
"75",74,75,7.76138621534694,75,19
"76",75,76,7.81256456290587,76,19
"77",76,77,7.86254637835772,77,19
"78",77,78,7.91130824430463,78,19
"79",78,79,7.9588386801039,79,19
"80",79,80,8.00517395213349,80,19
"81",80,81,8.05036226352654,81,19
"82",81,82,8.09445181741615,82,19
"83",82,83,8.1374897172888,83,19
"84",83,84,8.17951866804416,84,19
"85",84,85,8.22058027493526,85,19
"86",85,86,8.2607138152542,86,19
"87",86,87,8.29994925444934,87,19
"88",87,88,8.33831423000813,88,19
"89",88,89,8.37584271968238,89,19
"90",89,90,8.41259406228132,90,19
"91",90,91,8.44863393687852,91,19
"92",91,92,8.48402802254758,92,19
"93",92,93,8.51884611076146,93,19
"94",93,94,8.55317444259061,94,19
"95",94,95,8.58710337150489,95,19
"96",95,96,8.62073324040698,96,19
"97",96,97,8.65420434993087,97,19
"98",97,98,8.68766699014343,98,19
"99",98,99,8.72127145111149,99,19
"100",99,100,8.75517725526461,100,19
"101",100,101,8.78958085448321,101,19
"102",101,102,8.82468793301044,102,19
"103",102,103,8.86070605762504,103,19
"104",103,104,8.89785032524818,104,19
"105",104,105,8.93633771533664,105,19
"106",105,106,8.97635633115078,106,19
"107",106,107,9.01797877116527,107,19
"108",107,108,9.06124875765837,108,19
"109",108,109,9.10621001290832,109,19
"110",109,110,9.15286944518565,110,19
"111",110,111,9.20108670672999,111,19
"112",111,112,9.25068463577322,112,19
"113",112,113,9.30147162451172,113,19
"114",113,114,9.35319828099981,114,19
"115",114,115,9.40560076725624,115,19
"116",115,116,9.4584293085066,116,19
"117",116,117,9.51149038280357,117,19
"118",117,118,9.56460453140662,118,19
"119",118,119,9.61759229557524,119,19
"120",119,120,9.67027344501215,120,19
"121",120,121,9.72246466319304,121,19
"122",121,122,9.77398186203684,122,19
"123",122,123,9.82466420003627,123,19
"124",123,124,9.87444382197922,124,19
"125",124,125,9.92327611922732,125,19
"126",125,126,9.97111648314225,126,19
"127",126,127,10.0179540480767,127,19
"128",127,128,10.0639129203478,128,19
"129",128,129,10.1091509492636,129,19
"130",129,130,10.1538381989245,130,19
"131",130,131,10.1981935925999,131,19
"132",131,132,10.2424482683516,132,19
"133",132,133,10.2868239609774,133,19
"134",133,134,10.3315047922188,134,19
"135",134,135,10.3766654805536,135,19
"136",135,136,10.4224807444595,136,19
"137",136,137,10.4691140065982,137,19
"138",137,138,10.5166835063675,138,19
"139",138,139,10.5652961873492,139,19
"140",139,140,10.6150728227176,140,19
"141",140,141,10.666189504016,141,19
"142",141,142,10.7188361523804,142,19
"143",142,143,10.7731846954296,143,19
"144",143,144,10.8293350867152,144,19
"145",144,145,10.8873692862721,145,19
"146",145,146,10.9473692541348,146,19
"147",146,147,11.0093944727046,147,19
"148",147,148,11.0734145138476,148,19
"149",148,149,11.1393764717965,149,19
"150",149,150,11.2072102933059,150,19
"151",150,151,11.2767773352194,151,19
"152",151,152,11.3479218069025,152,19
"153",152,153,11.4204879177211,153,19
"154",153,154,11.4943310437666,154,19
"155",154,155,11.569351228035,155,19
"156",155,156,11.645459680248,156,19
"157",156,157,11.722586994589,157,19
"158",157,158,11.8007413030872,158,19
"159",158,159,11.8799501222336,159,19
"160",159,160,11.9602305995321,160,19
"161",160,161,12.0415584065399,161,19
"162",161,162,12.1238988458272,162,19
"163",162,163,12.2072172199643,163,19
"164",163,164,12.2914664523388,164,19
"165",164,165,12.3765499496067,165,19
"166",165,166,12.4623587392411,166,19
"167",166,167,12.5487777031351,167,19
"168",167,168,12.6356671408603,168,19
"169",168,169,12.7228812064084,169,19
"170",169,170,12.8102736875651,170,19
"171",170,171,12.8976969072935,171,19
"172",171,172,12.9850028223508,172,19
"173",172,173,13.0720433894944,173,19
"174",173,174,13.1586762277513,174,19
"175",174,175,13.2447816052282,175,19
"176",175,176,13.3302454523014,176,19
"177",176,177,13.4149685221627,177,19
"178",177,178,13.4989108592657,178,19
"179",178,179,13.5820473308796,179,19
"180",179,180,13.6643528042735,180,19
"181",180,181,13.7458170200331,181,19
"182",181,182,13.8264892120109,182,19
"183",182,183,13.906433487376,183,19
"184",183,184,13.9857050144536,184,19
"185",184,185,14.0643232061926,185,19
"186",185,186,14.1422985366979,186,19
"187",186,187,14.2196359502323,187,19
"188",187,188,14.2963182716905,188,19
"189",188,189,14.3723227961251,189,19
"190",189,190,14.4476268185887,190,19
"191",190,191,14.5221990035273,191,19
"192",191,192,14.5959734929602,192,19
"193",192,193,14.6688757982999,193,19
"194",193,194,14.7408047801737,194,19
"195",194,195,14.8115526960673,195,19
"196",195,196,14.8808851526814,196,19
"197",196,197,14.9485677567165,197,19
"198",197,198,15.0143844895233,198,19
"199",198,199,15.0781928310538,199,19
"200",199,200,15.1398686359104,200,19
"201",200,201,15.199322276826,201,19
"202",201,202,15.2566021990559,202,19
"203",202,203,15.3117913659863,203,19
"204",203,204,15.3649927299178,204,19
"205",204,205,15.416389198809,205,19
"206",205,206,15.4661836695335,206,19
"207",206,207,15.5145790389646,207,19
"208",207,208,15.5617655382766,208,19
"209",208,209,15.6078827358488,209,19
"210",209,210,15.6530575343612,210,19
"211",210,211,15.6974083324931,211,19
"212",211,212,15.7410195129206,212,19
"213",212,213,15.7839669543187,213,19
"214",213,214,15.8263346322766,214,19
"215",214,215,15.8682389100407,215,19
"216",215,216,15.9098042477713,216,19
"217",216,217,15.9511551056288,217,19
"218",217,218,15.9924077118012,218,19
"219",218,219,16.033645366587,219,19
"220",219,220,16.0749431383118,220,19
"221",220,221,16.1163541366444,221,19
"222",221,222,16.1578436366236,222,19
"223",222,223,16.1993549546311,223,19
"224",223,224,16.2408314070486,224,19
"225",224,225,16.2822167822147,225,19
"226",225,226,16.3234567562959,226,19
"227",226,227,16.3644974774158,227,19
"228",227,228,16.405288770065,228,19
"229",228,229,16.4457951642017,229,19
"230",229,230,16.4859848661511,230,19
"231",230,231,16.5258429035901,231,19
"232",231,232,16.5654215896021,232,19
"233",232,233,16.6047900586221,233,19
"234",233,234,16.644017445085,234,19
"235",234,235,16.6831602769277,235,19
"236",235,236,16.7222246560939,236,19
"237",236,237,16.7612040780294,237,19
"238",237,238,16.8000747292783,238,19
"239",238,239,16.838743560779,239,19
"240",239,240,16.8771002145683,240,19
"241",240,241,16.9150212165664,241,19
"242",241,242,16.9523306282258,242,19
"243",242,243,16.988839394882,243,19
"244",243,244,17.0243584618706,244,19
"245",244,245,17.0586962363288,245,19
"246",245,246,17.0916509726,246,19
"247",246,247,17.1230183868295,247,19
"248",247,248,17.152593031525,248,19
"249",248,249,17.1801648046459,249,19
"250",249,250,17.205522440514,250,19
"251",250,251,17.2284546734515,251,19
"252",251,252,17.2487381456205,252,19
"253",252,253,17.2661011305437,253,19
"254",253,254,17.2802598095839,254,19
"255",254,255,17.2909524741291,255,19
"256",255,256,17.2980058556673,256,19
"257",256,257,17.3012687957115,257,19
"258",257,258,17.3006155096425,258,19
"259",258,259,17.296021708312,259,19
"260",259,260,17.2874884764393,260,19
"261",260,261,17.2750168987439,261,19
"262",261,262,17.2586161044294,262,19
"263",262,263,17.2383274006371,263,19
"264",263,264,17.2142001389923,264,19
"265",264,265,17.1862748744435,265,19
"266",265,266,17.1545569752301,266,19
"267",266,267,17.1190430129142,267,19
"268",267,268,17.0797366569456,268,19
"269",268,269,17.0366699683251,269,19
"270",269,270,16.989882105941,270,19
"271",270,271,16.9394122286816,271,19
"272",271,272,16.8853179596637,272,19
"273",272,273,16.8277307789176,273,19
"274",273,274,16.7668006307022,274,19
"275",274,275,16.7026881575533,275,19
"276",275,276,16.6355967951138,276,19
"277",276,277,16.565740677304,277,19
"278",277,278,16.4933339380438,278,19
"279",278,279,16.4185766920014,279,19
"280",279,280,16.3416129768369,280,19
"281",280,281,16.2625728109587,281,19
"282",281,282,16.1815849676749,282,19
"283",282,283,16.0987732398934,283,19
"284",283,284,16.0142601754217,284,19
"285",284,285,15.928149471811,285,19
"286",285,286,15.8404694255862,286,19
"287",286,287,15.7512294830157,287,19
"288",287,288,15.660439090368,288,19
"289",288,289,15.5680830524976,289,19
"290",289,290,15.4740476086039,290,19
"291",290,291,15.3781943564725,291,19
"292",291,292,15.2803882939366,292,19
"293",292,293,15.1805080190198,293,19
"294",293,294,15.0784355297933,294,19
"295",294,295,14.9740528243283,295,19
"296",295,296,14.8672645233355,296,19
"297",296,297,14.7580657380838,297,19
"298",297,298,14.6464742024814,298,19
"299",298,299,14.5325179816565,299,19
"300",299,300,14.4162664656159,300,19
"301",300,301,14.2977993755863,301,19
"302",301,302,14.1771878286138,302,19
"303",302,303,14.0544685250235,303,19
"304",303,304,13.9296695609602,304,19
"305",304,305,13.8028190325685,305,19
"306",305,306,13.673944899412,306,19
"307",306,307,13.5430745747289,307,19
"308",307,308,13.4102353351759,308,19
"309",308,309,13.2754570138663,309,19
"310",309,310,13.1387796697376,310,19
"311",310,311,13.0002459181838,311,19
"312",311,312,12.8598988001171,312,19
"313",312,313,12.7177830585228,313,19
"314",313,314,12.5739438619047,314,19
"315",314,315,12.4284263787664,315,19
"316",315,316,12.2812667290757,316,19
"317",316,317,12.1324648386561,317,19
"318",317,318,11.9820115847955,318,19
"319",318,319,11.8299158665437,319,19
"320",319,320,11.6762586700003,320,19
"321",320,321,11.5211390030269,321,19
"322",321,322,11.3646558734853,322,19
"323",322,323,11.2069301589546,323,19
"324",323,324,11.0481702158827,324,19
"325",324,325,10.888606270435,325,19
"326",325,326,10.7284824828077,326,19
"327",326,327,10.5680987493221,327,19
"328",327,328,10.4077689003306,328,19
"329",328,329,10.2478058732991,329,19
"330",329,330,10.0885190341482,330,19
"331",330,331,9.93021685591253,331,19
"332",331,332,9.7732078116263,332,19
"333",332,333,9.61778775942168,333,19
"334",333,334,9.46420209782162,334,19
"335",334,335,9.31268361044683,335,19
"336",335,336,9.16346579313205,336,19
"337",336,337,9.01678499056829,337,19
"338",337,338,8.87287825966061,338,19
"339",338,339,8.73197360342713,339,19
"340",339,340,8.59426280933829,340,19
"341",340,341,8.4599286109776,341,19
"342",341,342,8.32915374192857,342,19
"343",342,343,8.2020887448856,343,19
"344",343,344,8.07875539898661,344,19
"345",344,345,7.9591432924804,345,19
"346",345,346,7.84322329101814,346,19
"347",346,347,7.73089136986037,347,19
"348",347,348,7.62202478166999,348,19
"349",348,349,7.51650077910992,349,19
"350",349,350,7.41418488832834,350,19
"351",350,351,7.31489572941458,351,19
"352",351,352,7.21844019594328,352,19
"353",352,353,7.12461292301972,353,19
"354",353,354,7.03315951187185,354,19
"355",354,355,6.94381330525826,355,19
"356",355,356,6.85631308835607,356,19
"357",356,357,6.77041941601644,357,19
"358",357,358,6.68589828550907,358,19
"359",358,359,6.60251569410362,359,19
"360",359,360,6.52004127774761,360,19
"361",360,361,6.43825922709979,361,19
"362",361,362,6.35695737149673,362,19
"363",362,363,6.27594400308658,363,19
"364",363,364,6.19510926526381,364,19
"365",364,365,6.11436376423444,365,19
"366",365,366,6.03361810620448,366,19
