"","x","Index","y","Index2","RcrdCnt"
"1",0,1,2.48412868336974,1,19
"2",1,2,2.55381935411753,2,19
"3",2,3,2.62180245219063,3,19
"4",3,4,2.68637969921435,4,19
"5",4,5,2.74568712192614,5,19
"6",5,6,2.79719796751195,6,19
"7",6,7,2.83821978826989,7,19
"8",7,8,2.86672525297431,8,19
"9",8,9,2.88334749630457,9,19
"10",9,10,2.88938476941629,10,19
"11",10,11,2.88613532346507,11,19
"12",11,12,2.87573527091401,12,19
"13",12,13,2.86367216945614,13,19
"14",13,14,2.85627143809196,14,19
"15",14,15,2.8585551806039,15,19
"16",15,16,2.87033223990197,16,19
"17",16,17,2.89010814367808,17,19
"18",17,18,2.9161855026915,18,19
"19",18,19,2.94605525997075,19,19
"20",19,20,2.97700544161171,20,19
"21",20,21,3.00632407371023,21,19
"22",21,22,3.03200818287111,22,19
"23",22,23,3.05489079773485,23,19
"24",23,24,3.07651394745089,24,19
"25",24,25,3.09801053079256,25,19
"26",25,26,3.11887692502884,26,19
"27",26,27,3.13820037705262,27,19
"28",27,28,3.15506813375676,28,19
"29",28,29,3.16910495738136,29,19
"30",29,30,3.18208567155527,30,19
"31",30,31,3.19632261525455,31,19
"32",31,32,3.21420853865221,32,19
"33",32,33,3.238457836709,33,19
"34",33,34,3.2718653155826,34,19
"35",34,35,3.31641132078529,35,19
"36",35,36,3.37081835524762,36,19
"37",36,37,3.43299446125471,37,19
"38",37,38,3.5008476810917,38,19
"39",38,39,3.57309311136771,39,19
"40",39,40,3.65167406598785,40,19
"41",40,41,3.7393409131812,41,19
"42",41,42,3.8375917463457,42,19
"43",42,43,3.94291555955465,43,19
"44",43,44,4.05054907205017,44,19
"45",44,45,4.15607197613803,45,19
"46",45,46,4.25643585637865,46,19
"47",46,47,4.34893527039607,47,19
"48",47,48,4.43086477581435,48,19
"49",48,49,4.50023802487955,49,19
"50",49,50,4.55794504832581,50,19
"51",50,51,4.60559497150926,51,19
"52",51,52,4.64515377338263,52,19
"53",52,53,4.680014847285,53,19
"54",53,54,4.71392844015202,54,19
"55",54,55,4.75064479891937,55,19
"56",55,56,4.79372342224244,56,19
"57",56,57,4.84596081565556,57,19
"58",57,58,4.90996273641281,58,19
"59",58,59,4.98794011277442,59,19
"60",59,60,5.0805245570253,60,19
"61",60,61,5.18795285245653,61,19
"62",61,62,5.30971891222508,62,19
"63",62,63,5.44234516895146,63,19
"64",63,64,5.58161118512208,64,19
"65",64,65,5.72329652322333,65,19
"66",65,66,5.86336258023202,66,19
"67",66,67,5.99849809108654,67,19
"68",67,68,6.12557362521566,68,19
"69",68,69,6.24187700744506,69,19
"70",69,70,6.3463650841881,70,19
"71",70,71,6.43841195725504,71,19
"72",71,72,6.5179008931733,72,19
"73",72,73,6.58675181733902,73,19
"74",73,74,6.64739381986548,74,19
"75",74,75,6.70225599086597,75,19
"76",75,76,6.75377215392162,76,19
"77",76,77,6.80439506648477,77,19
"78",77,78,6.85658221947562,78,19
"79",78,79,6.91270689750384,79,19
"80",79,80,6.97480555993704,80,19
