"","x","Index","y","Index2"
"65",64,65,10.8590163896625,65
"66",65,66,10.8837327628076,66
"67",66,67,10.985402778522,67
"68",67,68,11.1019161471881,68
"69",68,69,11.1838248103962,69
"70",69,70,11.2323296345666,70
"71",70,71,11.2612937173273,71
"72",71,72,11.2866429030577,72
"73",72,73,11.3325540231428,73
"74",73,74,11.425266655719,74
"75",74,75,11.5910203789227,75
"76",75,76,11.8433342695183,76
"77",76,77,12.1448453987822,77
"78",77,78,12.445470336619,78
"79",78,79,12.70712282183,79
"80",79,80,12.9397052688041,80
"81",80,81,13.1651172608267,81
"82",81,82,13.4052583811834,82
"83",82,83,13.6752510384495,83
"84",83,84,13.9631089423579,84
"85",84,85,14.2500686279315,85
"86",85,86,14.5162352039604,86
"87",86,87,14.7371880743048,87
"88",87,88,14.8873752165922,88
"89",88,89,14.9504602291266,89
"90",89,90,14.9469691929164,90
"91",90,91,14.9066438096462,91
"92",91,92,14.8592257810009,92
"93",92,93,14.8298226413863,93
"94",93,94,14.8250052560934,94
"95",94,95,14.8467103231346,95
"96",95,96,14.9004175368082,96
"97",96,97,15.0057785765562,97
"98",97,98,15.185988118107,98
"99",98,99,15.4642408371888,99
"100",99,100,15.8455427221901,100
"101",100,101,16.2621450121409,101
"102",101,102,16.6281102587318,102
"103",102,103,16.8740408271413,103
"104",103,104,16.9966983365007,104
"105",104,105,17.0093842194295,105
"106",105,106,16.9276281771239,106
"107",106,107,16.7758729850876,107
"108",107,108,16.5807896874011,108
"109",108,109,16.3690493281448,109
"110",109,110,16.168587760358,110
"111",110,111,16.0124000729156,111
"112",111,112,15.9347461636512,112
"113",112,113,15.9618809261399,113
"114",113,114,16.0880392369228,114
"115",114,115,16.2994509682823,115
"116",115,116,16.5807424363987,116
"117",116,117,16.9101257330427,117
"118",117,118,17.2642093938833,118
"119",118,119,17.6196019545888,119
"120",119,120,17.951035287223,120
"121",120,121,18.2257346094291,121
"122",121,122,18.4090484752453,122
"123",122,123,18.4818603725726,123
"124",123,124,18.4871935247645,124
"125",124,125,18.4836060890371,125
"126",125,126,18.5296562226067,126
"127",126,127,18.6691380143675,127
"128",127,128,18.8867892799246,128
"129",128,129,19.1525837665611,129
"130",129,130,19.4408661031168,130
"131",130,131,19.7434644446585,131
"132",131,132,20.0565778278097,132
"133",132,133,20.3787593366951,133
"134",133,134,20.7179782454437,134
"135",134,135,21.0845578756854,135
"136",135,136,21.4888215490504,136
"137",136,137,21.9308965585366,137
"138",137,138,22.370126082613,138
"139",138,139,22.7556572711168,139
"140",139,140,23.04856065629,140
"141",140,141,23.2576002999943,141
"142",141,142,23.4034636464967,142
"143",142,143,23.5057373380195,143
"144",143,144,23.5796048086077,144
"145",144,145,23.6391486902616,145
"146",145,146,23.6984516149818,146
"147",146,147,23.7675867741723,147
"148",147,148,23.8405895968513,148
"149",148,149,23.9074860714408,149
"150",149,150,23.9591235858376,150
"151",150,151,23.9896351258393,151
"152",151,152,23.9939750767187,152
"153",152,153,23.9670978237484,153
"154",153,154,23.9072612442333,154
"155",154,155,23.8259371836067,155
"156",155,156,23.7379009793343,156
"157",156,157,23.6597350023525,157
"158",157,158,23.6152497574825,158
"159",158,159,23.6300627830163,159
"160",159,160,23.7227883430691,160
"161",160,161,23.8840276050488,161
"162",161,162,24.0973784621865,162
"163",162,163,24.3464388077129,163
"164",163,164,24.6121485102869,164
"165",164,165,24.8648153402782,165
"166",165,166,25.0720890434841,166
"167",166,167,25.2067683667465,167
"168",167,168,25.2622480610847,168
"169",168,169,25.2370718785624,169
"170",169,170,25.1358956603895,170
"171",170,171,24.9878236043599,171
"172",171,172,24.8280719974136,172
"173",172,173,24.6918571264906,173
"174",173,174,24.6063543664778,174
"175",174,175,24.5665754440497,175
"176",175,176,24.5594911738279,176
"177",176,177,24.5761128759956,177
"178",177,178,24.6236138929825,178
"179",178,179,24.7132080727801,179
"180",179,180,24.8561092633798,180
"181",180,181,25.0535871514997,181
"182",181,182,25.267134778764,182
"183",182,183,25.4483010255232,183
"184",183,184,25.56067657265,184
"185",184,185,25.6160193031056,185
"186",185,186,25.6381289003729,186
"187",186,187,25.6501286424483,187
"188",187,188,25.6724361853808,188
"189",188,189,25.7247927797328,189
"190",189,190,25.8269396760667,190
"191",190,191,25.9882279200621,191
"192",191,192,26.1764477378684,192
"193",192,193,26.3489991507522,193
"194",193,194,26.4741491614192,194
"195",194,195,26.563632698331,195
"196",195,196,26.6400516713882,196
"197",196,197,26.7260079904915,197
"198",197,198,26.832355580265,198
"199",198,199,26.9229564242276,199
"200",199,200,26.9499245206219,200
"201",200,201,26.8775192949352,201
"202",201,202,26.7185818816338,202
"203",202,203,26.4980988424289,203
"204",203,204,26.2433139682427,204
"205",204,205,25.9904999668417,205
"206",205,206,25.7781867752038,206
"207",206,207,25.6449043303065,207
"208",207,208,25.6146035337881,208
"209",208,209,25.6529191459285,209
"210",209,210,25.7109068916683,210
"211",210,211,25.7486935545233,211
"212",211,212,25.7626901523113,212
"213",212,213,25.7583787614255,213
"214",213,214,25.7420571263352,214
"215",214,215,25.7232856638145,215
"216",215,216,25.7124404587135,216
"217",216,217,25.7198975958822,217
"218",217,218,25.7530489417209,218
"219",218,219,25.8073494888302,219
"220",219,220,25.8752700113607,220
"221",220,221,25.9494800048952,221
"222",221,222,26.0234438507445,222
"223",222,223,26.0908246516512,223
"224",223,224,26.1452855103581,224
"225",224,225,26.1841469846671,225
"226",225,226,26.2193594526164,226
"227",226,227,26.2665307473033,227
"228",227,228,26.3325189508419,228
"229",228,229,26.3891831414136,229
"230",229,230,26.3996326462163,230
"231",230,231,26.3356971139006,231
"232",231,232,26.204087478927,232
"233",232,233,26.0202349972085,233
"234",233,234,25.7995709246582,234
"235",234,235,25.5624505025602,235
"236",235,236,25.3489249136829,236
"237",236,237,25.2039693261659,237
"238",237,238,25.1568721528899,238
"239",238,239,25.1741747857005,239
"240",239,240,25.2067318611843,240
"241",240,241,25.2140493461576,241
"242",241,242,25.1902385283562,242
"243",242,243,25.1380620257456,243
"244",243,244,25.0602824562914,244
"245",244,245,24.9596109539268,245
"246",245,246,24.8385527164572,246
"247",246,247,24.6995614576555,247
"248",247,248,24.5450487957581,248
"249",248,249,24.3772579668547,249
"250",249,250,24.1983901114983,250
"251",250,251,24.0106463702418,251
"252",251,252,23.8221226567552,252
"253",252,253,23.6644939771761,253
"254",253,254,23.5753301107591,254
"255",254,255,23.5829508482598,255
"256",255,256,23.678676026437,256
"257",256,257,23.8445754935509,257
"258",257,258,24.0586975007586,258
"259",258,259,24.283003910807,259
"260",259,260,24.47543498934,260
"261",260,261,24.5939310020019,261
"262",261,262,24.6067253756348,262
"263",262,263,24.5232241818733,263
"264",263,264,24.3631266535501,264
"265",264,265,24.1444350598852,265
"266",265,266,23.8783638156479,266
"267",266,267,23.5744303719952,267
"268",267,268,23.2431022657494,268
"269",268,269,22.8986473763958,269
"270",269,270,22.5562836690854,270
"271",270,271,22.2312291089691,271
"272",271,272,21.9403143513364,272
"273",272,273,21.7068208120312,273
"274",273,274,21.5556425970357,274
"275",274,275,21.5003148244472,275
"276",275,276,21.5089366608218,276
"277",276,277,21.5382482848306,277
"278",277,278,21.5449898751446,278
"279",278,279,21.4890145998995,279
"280",279,280,21.3426275850899,280
"281",280,281,21.0812469461752,281
"282",281,282,20.6909811946284,282
"283",282,283,20.2007004259774,283
"284",283,284,19.649965131764,284
"285",284,285,19.0769501901714,285
"286",285,286,18.5142880259503,286
"287",286,287,17.993225450493,287
"288",287,288,17.5450092751918,288
"289",288,289,17.1902016365628,289
"290",289,290,16.9066259716178,290
"291",290,291,16.6614210424922,291
"292",291,292,16.4245818030174,292
"293",292,293,16.1775279738087,293
"294",293,294,15.9045354671772,294
"295",294,295,15.5898801954339,295
"296",295,296,15.2291833553249,296
"297",296,297,14.8634472813349,297
"298",297,298,14.5450195923836,298
"299",298,299,14.3199703486039,299
"300",299,300,14.2092593749811,300
"301",300,301,14.2275689377139,301
"302",301,302,14.3810278491922,302
"303",302,303,14.6415511065712,303
"304",303,304,14.9725002531978,304
"305",304,305,15.3372368324185,305
"306",305,306,15.6938553833402,306
"307",306,307,15.9793824281103,307
"308",307,308,16.1255774846363,308
"309",308,309,16.0777058918422,309
"310",309,310,15.8350562727182,310
"311",310,311,15.4104230712708,311
"312",311,312,14.8258644124209,312
"313",312,313,14.1404931447469,313
"314",313,314,13.4226857977416,314
"315",314,315,12.7408189008977,315
"316",315,316,12.1542558242985,316
"317",316,317,11.6863073003891,317
"318",317,318,11.3512709022051,318
"319",318,319,11.1502718991292,319
"320",319,320,11.0317463459321,320
"321",320,321,10.9309579937316,321
"322",321,322,10.7831705936454,322
"323",322,323,10.5423781685198,323
"324",323,324,10.2374958281151,324
"325",324,325,9.91616895391989,325
"326",325,326,9.62090305518059,326
"327",326,327,9.37364415217398,327
"328",327,328,9.19119839293448,328
"329",328,329,9.08832304439757,329
"330",329,330,9.07157984910307,330
"331",330,331,9.14548166849186,331
"332",331,332,9.31454136400485,332
"333",332,333,9.56849565225678,333
"334",333,334,9.83797667055782,334
"335",334,335,10.038840411392,335
"336",335,336,10.101541772246,336
"337",336,337,10.0149312706162,337
"338",337,338,9.78245832900169,338
"339",338,339,9.41530166582874,339
"340",339,340,8.95555718323221,340
"341",340,341,8.45305007927419,341
"342",341,342,7.9576055520167,342
"343",342,343,7.51714610085164,343
"344",343,344,7.17198343048985,344
"345",344,345,6.96052654697198,345
"346",345,346,6.90717657022664,346
"347",346,347,6.98030307573436,347
"348",347,348,7.13426775286364,348
"349",348,349,7.32343229098299,349
"350",349,350,7.51279496538135,350
"351",350,351,7.70990039502943,351
"352",351,352,7.9329297848184,352
"353",352,353,8.19455349746228,353
"354",353,354,8.4853985269667,354
"355",354,355,8.79058102516017,355
"356",355,356,9.09507362116296,356
"357",356,357,9.38327485326226,357
"358",357,358,9.63943973703705,358
"359",358,359,9.84782328806627,359
"360",359,360,9.99238621693228,360
"361",360,361,10.055912014231,361
"362",361,362,10.0208898655617,362
"363",362,363,9.87884654752816,363
"364",363,364,9.65745920075132,364
"365",364,365,9.3934425568566,365
"366",365,366,9.12351134746942,366
