"","x","Index","y","Index2"
"1",0,1,1.3260619476331,1
"2",1,2,1.45011667664206,2
"3",2,3,1.573050975349,3
"4",3,4,1.69558989799671,4
"5",4,5,1.81686342583654,5
"6",5,6,1.92962124815398,6
"7",6,7,2.02501798124309,7
"8",7,8,2.09605908350726,8
"9",8,9,2.14315338178728,9
"10",9,10,2.1685605450333,10
"11",10,11,2.17454024219549,11
"12",11,12,2.16433314411163,12
"13",12,13,2.14510392917018,13
"14",13,14,2.12499827764724,14
"15",14,15,2.11034252271749,15
"16",15,16,2.10018560914987,16
"17",16,17,2.09175713461192,17
"18",17,18,2.08268328406064,18
"19",18,19,2.07217659161089,19
"20",19,20,2.05984617866704,20
"21",20,21,2.04530116663343,21
"22",21,22,2.02895170914194,22
"23",22,23,2.0144120887346,23
"24",23,24,2.00609762018097,24
"25",24,25,2.0073785782813,25
"26",25,26,2.01744507795868,26
"27",26,27,2.03444219416689,27
"28",27,28,2.05657241858106,28
"29",28,29,2.08226790976178,29
"30",29,30,2.11001824299098,30
"31",30,31,2.13831299355061,31
"32",31,32,2.16600986660968,32
"33",32,33,2.19343908688552,33
"34",33,34,2.22129900898253,34
"35",34,35,2.24990577924465,35
"36",35,36,2.2780467109738,36
"37",36,37,2.30412690921146,37
"38",37,38,2.32655147899906,38
"39",38,39,2.34501211675703,39
"40",39,40,2.36434688442165,40
"41",40,41,2.39068043530818,41
"42",41,42,2.42876820945416,42
"43",42,43,2.47788879378633,43
"44",43,44,2.53595156195371,44
"45",44,45,2.6000827790807,45
"46",45,46,2.66427627619319,46
"47",46,47,2.72174277579245,47
"48",47,48,2.76569300037974,48
"49",48,49,2.78976559578943,49
"50",49,50,2.78931090118829,50
"51",50,51,2.76010717907619,51
"52",51,52,2.70012733960383,52
"53",52,53,2.61612288352522,53
"54",53,54,2.51703995924524,54
"55",54,55,2.41012911887228,55
"56",55,56,2.295858529329,56
"57",56,57,2.1730007612416,57
"58",57,58,2.04032838523628,58
"59",58,59,1.8983615482969,59
"60",59,60,1.75461070283792,60
"61",60,61,1.6183338776315,61
"62",61,62,1.49686770849193,62
"63",62,63,1.3898632594023,63
"64",63,64,1.29505020138785,64
"65",64,65,1.21015820547384,65
"66",65,66,1.1336077071561,66
"67",66,67,1.0665821998127,67
"68",67,68,1.01095594129231,68
"69",68,69,0.969634876038289,69
"70",69,70,0.949651694872867,70
"71",70,71,0.959070775212992,71
"72",71,72,1.00650209246339,72
"73",72,73,1.10273801397989,73
"74",73,74,1.25911650510612,74
"75",74,75,1.4869755311857,75
"76",75,76,1.79441947432798,76
"77",76,77,2.17661838370526,77
"78",77,78,2.62550872525554,78
"79",78,79,3.13153788004127,79
"80",79,80,3.67919688962253,80
"81",80,81,4.2514877106838,81
"82",81,82,4.83008580841773,82
"83",82,83,5.3913606820496,83
"84",83,84,5.91035533931286,84
"85",84,85,6.36211278794093,85
"86",85,86,6.72673059009018,86
"87",86,87,7.00452452560859,87
"88",87,88,7.20086492876706,88
"89",88,89,7.32397783450674,89
"90",89,90,7.39351208044979,90
"91",90,91,7.43197220488863,91
"92",91,92,7.46186274611569,92
"93",92,93,7.50448325342929,93
"94",93,94,7.57631332015138,94
"95",94,95,7.69262755060983,95
"96",95,96,7.86633571622518,96
"97",96,97,8.10088825678871,97
"98",97,98,8.39737077918439,98
"99",98,99,8.75640304322764,99
"100",99,100,9.17674142045988,100
"101",100,101,9.65667643535398,101
