"","x","Index","y","Index2"
"181",180,181,26.018002552241,181
"182",181,182,25.8819917540514,182
"183",182,183,25.7395520159896,183
"184",183,184,25.6082735147541,184
"185",184,185,25.5301696064994,185
"186",185,186,25.5533594422446,186
"187",186,187,25.7096761050962,187
"188",187,188,25.9658084065124,188
"189",188,189,26.272159090039,189
"190",189,190,26.5791308992221,190
"191",190,191,26.8443861816231,191
"192",191,192,27.0546257008662,192
"193",192,193,27.2038098245913,193
"194",193,194,27.2900347507336,194
"195",194,195,27.3279399984114,195
"196",195,196,27.3363009170384,196
"197",196,197,27.3338928560282,197
"198",197,198,27.3330702555027,198
"199",198,199,27.3205039184158,199
"200",199,200,27.2764437384292,200
"201",200,201,27.1864276125915,201
"202",201,202,27.0571454514967,202
"203",202,203,26.9005751691257,203
"204",203,204,26.7299657108285,204
"205",204,205,26.5636501474327,205
"206",205,206,26.4212325811355,206
"207",206,207,26.322317114134,207
"208",207,208,26.2790764180863,208
"209",208,209,26.2739574424942,209
"210",209,210,26.2819757063207,210
"211",210,211,26.276681131194,211
"212",211,212,26.2257612494037,212
"213",212,213,26.0954379959045,213
"214",213,214,25.8673768747254,214
"215",214,215,25.5850176661907,215
"216",215,216,25.3072437196989,216
"217",216,217,25.0929383846483,217
"218",217,218,24.9883721154702,218
"219",218,219,24.9893637867258,219
"220",219,220,25.0791193780094,220
"221",220,221,25.2377772061775,221
"222",221,222,25.433204937136,222
"223",222,223,25.6302025740532,223
"224",223,224,25.7935701200974,224
"225",224,225,25.8977994138864,225
"226",225,226,25.9561496358358,226
"227",226,227,25.9915718018107,227
"228",227,228,26.0201553865989,228
"229",228,229,26.0305437006793,229
"230",229,230,26.0045185134536,230
"231",230,231,25.9304076882627,231
"232",231,232,25.8227234642049,232
"233",232,233,25.702524174318,233
"234",233,234,25.5908681516395,234
"235",234,235,25.4962296785843,235
"236",235,236,25.3767468350755,236
"237",236,237,25.1779736504137,237
"238",237,238,24.8636548774057,238
"239",238,239,24.4702981628842,239
"240",239,240,24.0526018771884,240
"241",240,241,23.6648929540102,241
"242",241,242,23.3600125804527,242
"243",242,243,23.1904305069715,243
"244",243,244,23.2086164840223,244
"245",244,245,23.4409390082781,245
"246",245,246,23.8093615612816,246
"247",246,247,24.2097463707925,247
"248",247,248,24.5534797743295,248
"249",248,249,24.8140445484455,249
"250",249,250,24.9804475794519,250
"251",250,251,25.0416957536602,251
"252",251,252,24.9829412872281,252
"253",252,253,24.773917715698,253
"254",253,254,24.3805039044584,254
"255",254,255,23.7948576272274,255
"256",255,256,23.1142522910409,256
"257",256,257,22.4622402112646,257
"258",257,258,21.9445543365743,258
"259",258,259,21.5956501488876,259
"260",259,260,21.4321637634327,260
"261",260,261,21.4707312954375,261
"262",261,262,21.7098545240936,262
"263",262,263,22.0754978844458,263
"264",263,264,22.4754914755025,264
"265",264,265,22.8283388800804,265
"266",265,266,23.0952376162295,266
"267",266,267,23.2480586858083,267
"268",267,268,23.27082125367,268
"269",268,269,23.1961371366476,269
"270",269,270,23.0687663145689,270
"271",270,271,22.9334687672617,271
"272",271,272,22.8194595426728,272
"273",272,273,22.6937739612247,273
"274",273,274,22.5079024114586,274
"275",274,275,22.2254602056326,275
"276",275,276,21.8585623508717,276
"277",276,277,21.4314487780175,277
"278",277,278,20.9683594179115,278
"279",278,279,20.5029781183351,279
"280",279,280,20.1067643948277,280
"281",280,281,19.8606216798685,281
"282",281,282,19.8181880796983,282
"283",282,283,19.9240403956041,283
"284",283,284,20.0954901026345,284
"285",284,285,20.2657791766435,285
"286",285,286,20.4318715967064,286
"287",286,287,20.6066618427036,287
"288",287,288,20.8030443945159,288
"289",288,289,21.0268027251104,289
"290",289,290,21.2552762798005,290
"291",290,291,21.458693496986,291
"292",291,292,21.611535413123,292
"293",292,293,21.7052934568922,293
"294",293,294,21.7357116550304,294
"295",294,295,21.6985340342744,295
"296",295,296,21.5929461545947,296
"297",296,297,21.431899708897,297
"298",297,298,21.2317879233205,298
"299",298,299,21.0116100530031,299
"300",299,300,20.8007894690774,300
"301",300,301,20.6313555716745,301
"302",301,302,20.5196485749359,302
"303",302,303,20.4192519490436,303
"304",303,304,20.2680599781905,304
"305",304,305,20.0039669465689,305
"306",305,306,19.5840336977812,306
"307",306,307,19.0419873130695,307
"308",307,308,18.4307214330854,308
"309",308,309,17.8039787099788,309
"310",309,310,17.2188978418917,310
"311",310,311,16.7334665384641,311
"312",311,312,16.3872676715448,312
"313",312,313,16.1462647618175,313
"314",313,314,15.9580164921743,314
"315",314,315,15.7700815455076,315
"316",315,316,15.5514996634959,316
"317",316,317,15.357234822963,317
"318",317,318,15.2637320595189,318
"319",318,319,15.3200664553199,319
"320",319,320,15.4658332787086,320
"321",320,321,15.6132578445738,321
"322",321,322,15.6745654678045,322
"323",322,323,15.5862556572176,323
"324",323,324,15.3819246973426,324
"325",324,325,15.1194430666367,325
"326",325,326,14.8620376542881,326
"327",326,327,14.6943609924071,327
"328",327,328,14.7064220238346,328
"329",328,329,14.9466128171722,329
"330",329,330,15.2968579440646,330
"331",330,331,15.597465101917,331
"332",331,332,15.6887419881348,332
"333",332,333,15.4510142584964,333
"334",333,334,14.9246794022729,334
"335",334,335,14.1901528671086,335
"336",335,336,13.3259439858246,336
"337",336,337,12.4029376319486,337
"338",337,338,11.4901125641853,338
"339",338,339,10.6596433827513,339
"340",339,340,9.996488053911,340
"341",340,341,9.58880038544105,341
"342",341,342,9.52473418511793,342
"343",342,343,9.84447212185336,343
"344",343,344,10.3963123090998,344
"345",344,345,10.9805817214449,345
"346",345,346,11.4325581236051,346
"347",346,347,11.727322440812,347
"348",347,348,11.8749063884263,348
"349",348,349,11.8853416818084,349
"350",349,350,11.7791364005363,350
"351",350,351,11.6187040810582,351
"352",351,352,11.4769346240397,352
"353",352,353,11.4069199711125,353
"354",353,354,11.3825602277715,354
"355",354,355,11.3579575404775,355
"356",355,356,11.2990830490786,356
"357",356,357,11.2193838669714,357
"358",357,358,11.1441761009395,358
"359",358,359,11.0987758577667,359
"360",359,360,11.1101455975087,360
"361",360,361,11.2118331933083,361
"362",361,362,11.4390328715806,362
"363",362,363,11.8148834732369,363
"364",363,364,12.3143022971743,364
"365",364,365,12.9001512567867,365
"366",365,366,13.5352922654675,366
