"","x","Index","y","Index2"
"290",289,290,15.6940702310339,290
"291",290,291,15.7180383422453,291
"292",291,292,15.7464142900405,292
"293",292,293,15.7774157674543,293
"294",293,294,15.80889222626,294
"295",294,295,15.8386931182309,295
"296",295,296,15.8649633312055,296
"297",296,297,15.8870294972841,297
"298",297,298,15.9045136846323,298
"299",298,299,15.9168752732109,299
"300",299,300,15.9229228901607,300
"301",300,301,15.9213024744177,301
"302",301,302,15.9112306419826,302
"303",302,303,15.8942067171145,303
"304",303,304,15.8723007011373,304
"305",304,305,15.8475825953746,305
"306",305,306,15.8219119739739,306
"307",306,307,15.7963067023759,307
"308",307,308,15.7715742188452,308
"309",308,309,15.7485157417916,309
"310",309,310,15.7279076102075,310
"311",310,311,15.7105199432304,311
"312",311,312,15.6968137344628,312
"313",312,313,15.6860134753648,313
"314",313,314,15.6770345318614,314
"315",314,315,15.6687922698773,315
"316",315,316,15.6603305599069,316
"317",316,317,15.6512072907226,317
"318",317,318,15.6411088556662,318
"319",318,319,15.6297738676752,319
"320",319,320,15.6171498180691,320
"321",320,321,15.6032364177629,321
"322",321,322,15.5880333776718,322
"323",322,323,15.5712807440636,323
"324",323,324,15.5516799046179,324
"325",324,325,15.5276725823669,325
"326",325,326,15.4978290130681,326
"327",326,327,15.4612334833794,327
"328",327,328,15.4170987926836,328
"329",328,329,15.3649636916718,329
"330",329,330,15.305670736268,330
"331",330,331,15.2403884337043,331
"332",331,332,15.170285291213,332
"333",332,333,15.0963500280784,333
"334",333,334,15.0188522117942,334
"335",334,335,14.9378816219064,335
"336",335,336,14.8536795775967,336
"337",336,337,14.7670935565903,337
"338",337,338,14.6791225762481,338
"339",338,339,14.5908835267892,339
"340",339,340,14.5039647898646,340
"341",340,341,14.4200726199835,341
"342",341,342,14.3409132716551,342
"343",342,343,14.2676601417361,343
"344",343,344,14.1993551964741,344
"345",344,345,14.1345075444645,345
"346",345,346,14.0715162917254,346
"347",346,347,14.0083405339663,347
"348",347,348,13.9428293643197,348
"349",348,349,13.8728318759179,349
"350",349,350,13.796734650275,350
"351",350,351,13.7150742224311,351
"352",351,352,13.6289246158077,352
"353",352,353,13.5393415785997,353
"354",353,354,13.4473077580941,354
"355",354,355,13.3537875263511,355
"356",355,356,13.2597091949321,356
"357",356,357,13.1658568334043,357
"358",357,358,13.0729784508363,358
"359",358,359,12.9818220562965,359
"360",359,360,12.8929156090735,360
"361",360,361,12.8059068693353,361
"362",361,362,12.72022354747,362
"363",362,363,12.6353362229287,363
"364",363,364,12.5508869514151,364
"365",364,365,12.4665606576961,365
"366",365,366,12.3820422665385,366
