"","x","Index","y","Index2"
"1",0,1,1.93070316652812,1
"2",1,2,1.62207040404579,2
"3",2,3,1.35052439140357,3
"4",3,4,1.13135442090342,4
"5",4,5,0.978600428110856,5
"6",5,6,0.901304921645616,6
"7",6,7,0.907261053391007,7
"8",7,8,0.995560777351083,8
"9",8,9,1.1304912560129,9
"10",9,10,1.26763845398425,10
"11",10,11,1.36258833587294,11
"12",11,12,1.38051949590788,12
"13",12,13,1.32498104680243,13
"14",13,14,1.20911473089103,14
"15",14,15,1.05285283657486,15
"16",15,16,0.903289836521919,16
"17",16,17,0.814310749466909,17
"18",17,18,0.825883689783534,18
"19",18,19,0.922309154401472,19
"20",19,20,1.0739707358894,20
"21",20,21,1.25125202681598,21
"22",21,22,1.42495538179934,22
"23",22,23,1.56755820365532,23
"24",23,24,1.65195665724924,24
"25",24,25,1.66061591212316,25
"26",25,26,1.61427715652622,26
"27",26,27,1.5432505833843,27
"28",27,28,1.47784638562333,28
"29",28,29,1.44059575588804,29
"30",29,30,1.42291388569861,30
"31",30,31,1.40843696629409,31
"32",31,32,1.38498395410151,32
"33",32,33,1.35710486629995,33
"34",33,34,1.33353248525649,34
"35",34,35,1.31997938578924,35
"36",35,36,1.31007731252041,36
"37",36,37,1.29443780252324,37
"38",37,38,1.26367239287096,38
"39",38,39,1.21392687706419,39
"40",39,40,1.16348407431315,40
"41",40,41,1.13616106025543,41
"42",41,42,1.15258988662024,42
"43",42,43,1.22066250950312,43
"44",43,44,1.34508586109125,44
"45",44,45,1.5259011890576,45
"46",45,46,1.74448700301839,46
"47",46,47,1.97755612807568,47
"48",47,48,2.2018213893315,48
"49",48,49,2.39909278423121,49
"50",49,50,2.5715689995934,50
"51",50,51,2.72654589457997,51
"52",51,52,2.87128309030349,52
"53",52,53,3.01289525567935,53
"54",53,54,3.1584608215736,54
"55",54,55,3.3150582188523,55
"56",55,56,3.4892176863084,56
"57",56,57,3.68527669444234,57
"58",57,58,3.90702452168143,58
"59",58,59,4.15313618921365,59
"60",59,60,4.4018296892695,60
"61",60,61,4.62620875684014,61
"62",61,62,4.80215194494531,62
"63",62,63,4.91663707871901,63
"64",63,64,4.95941680132382,64
"65",64,65,4.92024375592233,65
"66",65,66,4.79882758851327,66
"67",66,67,4.63470595644009,67
"68",67,68,4.47737351988238,68
"69",68,69,4.36666188101458,69
"70",69,70,4.3037504099906,70
"71",70,71,4.28015541895915,71
"72",71,72,4.28969161056508,72
"73",72,73,4.33536724943757,73
"74",73,74,4.4224889907019,74
"75",74,75,4.55636348948335,75
"76",75,76,4.740879415016,76
"77",76,77,4.9742534929692,77
"78",77,78,5.25328446312108,78
"79",78,79,5.56739298672413,79
"80",79,80,5.87648741092823,80
"81",80,81,6.13309800435761,81
"82",81,82,6.28975503563651,82
"83",82,83,6.3191799409621,83
"84",83,84,6.27485882682331,84
"85",84,85,6.23046896728204,85
"86",85,86,6.24696189419379,86
"87",86,87,6.33438617058859,87
"88",87,88,6.49006461729011,88
"89",88,89,6.70520537768781,89
"90",89,90,6.94655788543449,90
"91",90,91,7.17475689674875,91
"92",91,92,7.35043716784919,92
"93",92,93,7.44917490534901,93
"94",93,94,7.50631211743979,94
"95",94,95,7.57213226270768,95
"96",95,96,7.68831964087858,96
"97",96,97,7.86216191623726,97
"98",97,98,8.0923475942082,98
"99",98,99,8.37756518021588,99
"100",99,100,8.71054838776173,100
"101",100,101,9.0602117626549,101
"102",101,102,9.38951505878149,102
"103",102,103,9.67737213996557,103
"104",103,104,9.96651330978304,104
"105",104,105,10.3156229817478,105
"106",105,106,10.7649537191594,106
"107",106,107,11.28103068446,107
"108",107,108,11.8119471898774,108
"109",108,109,12.3057965476394,109
"110",109,110,12.7111848356726,110
"111",110,111,12.9787691946975,111
"112",111,112,13.0597195311336,112
"113",112,113,12.9276195922543,113
"114",113,114,12.6457084887497,114
"115",114,115,12.299639172164,115
"116",115,116,11.9695826622331,116
"117",116,117,11.7137822514595,117
"118",117,118,11.5849993005371,118
"119",118,119,11.63599517016,119
"120",119,120,11.888814189924,120
"121",120,121,12.242632565031,121
"122",121,122,12.5659094695848,122
"123",122,123,12.761416927267,123
"124",123,124,12.8691783600712,124
"125",124,125,12.9635300395688,125
"126",125,126,13.1188082373313,126
"127",126,127,13.3850990455118,127
"128",127,128,13.7154878385901,128
"129",128,129,14.0388098116279,129
"130",129,130,14.298076289599,130
"131",130,131,14.4930031171271,131
"132",131,132,14.6374822687481,132
"133",132,133,14.7468397235394,133
"134",133,134,14.842137478744,134
"135",134,135,14.9458715361463,135
"136",135,136,15.0805378975306,136
"137",136,137,15.2620105298036,137
"138",137,138,15.4796752603605,138
"139",138,139,15.7162958817186,139
"140",139,140,15.9485612412357,140
"141",140,141,16.1288604056312,141
"142",141,142,16.2035074964649,142
"143",142,143,16.1410474058315,143
"144",143,144,15.9989481079651,144
"145",144,145,15.856908347635,145
"146",145,146,15.79462686961,146
"147",146,147,15.8725613171593,147
"148",147,148,16.0742049275512,148
"149",148,149,16.363809836554,149
"150",149,150,16.7018796947595,150
"151",150,151,17.033924212054,151
"152",151,152,17.3017046131474,152
"153",152,153,17.4469821227496,153
"154",153,154,17.4378511607319,154
"155",154,155,17.3477389276111,155
"156",155,156,17.2764058190654,156
"157",156,157,17.3048142275964,157
"158",157,158,17.4387345329989,158
"159",158,159,17.6651391118912,159
"160",159,160,17.9614815756877,160
"161",160,161,18.2671404749884,161
"162",161,162,18.5119755951895,162
"163",162,163,18.6258467216872,163
"164",163,164,18.5703047731045,164
"165",164,165,18.4336652009712,165
"166",165,166,18.3359345900436,166
"167",166,167,18.3663532333439,167
"168",167,168,18.4910962569557,168
"169",168,169,18.6455724952284,169
"170",169,170,18.7749969168741,170
"171",170,171,18.8638090280562,171
"172",171,172,18.9062544693008,172
"173",172,173,18.8965788811342,173
"174",173,174,18.8389121085583,174
"175",174,175,18.7769208144774,175
"176",175,176,18.7641558662715,176
"177",176,177,18.8393423879129,177
"178",177,178,18.9819025297429,178
"179",178,179,19.156432698695,179
"180",179,180,19.3275293017027,180
"181",180,181,19.464083653975,181
"182",181,182,19.5521667038229,182
"183",182,183,19.5821443078328,183
"184",183,184,19.5566706341198,184
"185",184,185,19.5275530969137,185
"186",185,186,19.5588874219732,186
"187",186,187,19.6952156551393,187
"188",187,188,19.902865122583,188
"189",188,189,20.128609470558,189
"190",189,190,20.319222345318,190
"191",190,191,20.4389814430628,191
"192",191,192,20.5221806597783,192
"193",192,193,20.6206179413966,193
"194",193,194,20.7739465218193,194
"195",194,195,20.9732407868255,195
"196",195,196,21.1974304101637,196
"197",196,197,21.4254450655823,197
"198",197,198,21.6331230969034,198
"199",198,199,21.7839375282417,199
"200",199,200,21.8382700537855,200
"201",200,201,21.769438968741,201
"202",201,202,21.6025089723862,202
"203",202,203,21.3754813650172,203
"204",203,204,21.1257844973522,204
"205",204,205,20.8885549217988,205
"206",205,206,20.6983562411868,206
"207",206,207,20.5897520583462,207
"208",207,208,20.5868424841866,208
"209",208,209,20.6718736619365,209
"210",209,210,20.8166282429043,210
"211",210,211,20.9929071219477,211
"212",211,212,21.1725841681225,212
"213",212,213,21.3275514940336,213
"214",213,214,21.435208692656,214
"215",214,215,21.4949852784443,215
"216",215,216,21.511818246223,216
"217",216,217,21.4906445908167,217
"218",217,218,21.4331389650963,218
"219",218,219,21.3279266541192,219
"220",219,220,21.1603706009887,220
"221",220,221,20.9248278043889,221
"222",221,222,20.6516314853245,222
"223",222,223,20.3801089203803,223
"224",223,224,20.1495873861413,224
"225",224,225,19.9872098759396,225
"226",225,226,19.8713822500954,226
"227",226,227,19.7683260856762,227
"228",227,228,19.6523953449608,228
"229",228,229,19.5304735310739,229
"230",229,230,19.4175765323515,230
"231",230,231,19.3295447198837,231
"232",231,232,19.2855163957764,232
"233",232,233,19.3054543448897,233
"234",233,234,19.4093213520836,234
"235",234,235,19.6081587792053,235
"236",235,236,19.8773222960511,236
"237",236,237,20.1832461494046,237
"238",237,238,20.4882449718729,238
"239",238,239,20.738154939357,239
"240",239,240,20.8746926135817,240
"241",240,241,20.8558021582962,241
"242",241,242,20.704338145348,242
"243",242,243,20.4593827486093,243
"244",243,244,20.1600181419524,244
"245",244,245,19.8403159303231,245
"246",245,246,19.5143054429614,246
"247",246,247,19.1910054401808,247
"248",247,248,18.8763472513397,248
"249",248,249,18.5639124819755,249
"250",249,250,18.2441953066702,250
"251",250,251,17.9076899000058,251
"252",251,252,17.5531348694817,252
"253",252,253,17.2122465542659,253
"254",253,254,16.9249857264438,254
"255",254,255,16.721628797185,255
"256",255,256,16.5937147339962,256
"257",256,257,16.5230981434685,257
"258",257,258,16.489675287922,258
"259",258,259,16.4655090525932,259
"260",259,260,16.420703978448,260
"261",260,261,16.3253646064521,261
"262",261,262,16.1542731775148,262
"263",262,263,15.9009227323211,263
"264",263,264,15.5634840114995,264
"265",264,265,15.159164900895,265
"266",265,266,14.7813218672182,266
"267",266,267,14.5423485223965,267
"268",267,268,14.5184511346163,268
"269",268,269,14.6410865971021,269
"270",269,270,14.8055244593378,270
"271",270,271,14.9070342708073,271
"272",271,272,14.8666458097682,272
"273",272,273,14.7084297695734,273
"274",273,274,14.4822170723494,274
"275",274,275,14.232150547433,275
"276",275,276,13.9796206530003,276
"277",276,277,13.7403297544375,277
"278",277,278,13.5299802171307,278
"279",278,279,13.3573668052658,279
"280",279,280,13.2036538782265,280
"281",280,281,13.0430981941962,281
"282",281,282,12.8575622279145,282
"283",282,283,12.6593313203453,283
"284",283,284,12.4682965290091,284
"285",284,285,12.2971608002809,285
"286",285,286,12.1298746359555,286
"287",286,287,11.9432004266827,287
"288",287,288,11.7139005631124,288
"289",288,289,11.4296144742902,289
"290",289,290,11.1214897428453,290
"291",290,291,10.8315509898031,291
"292",291,292,10.5960205650439,292
"293",292,293,10.4279117338687,293
"294",293,294,10.3344354904336,294
"295",294,295,10.3228028288948,295
"296",295,296,10.3851187234444,296
"297",296,297,10.4530640684195,297
"298",297,298,10.4432137381931,298
"299",298,299,10.2960812094835,299
"300",299,300,10.0479343683908,300
"301",300,301,9.75897970336007,301
"302",301,302,9.4864738261849,302
"303",302,303,9.27587384205188,303
"304",303,304,9.16968697949587,304
"305",304,305,9.21042046705172,305
"306",305,306,9.41417164585285,306
"307",306,307,9.69139830742689,307
"308",307,308,9.92614835590001,308
"309",308,309,10.0261297135077,309
"310",309,310,9.99369037492221,310
"311",310,311,9.85483835292529,311
"312",311,312,9.63238503484747,312
"313",312,313,9.33635530621518,313
"314",313,314,8.97357742710376,314
"315",314,315,8.55087965758858,315
"316",315,316,8.0851061595042,316
"317",316,317,7.63316470172193,317
"318",317,318,7.2619789548723,318
"319",318,319,7.01862604913859,319
"320",319,320,6.87079695291536,320
"321",320,321,6.76633609414991,321
"322",321,322,6.65308790078959,322
"323",322,323,6.48571878982962,323
"324",323,324,6.24618313445682,324
"325",324,325,5.9232572969059,325
"326",325,326,5.52479465470021,326
"327",326,327,5.13495664651763,327
"328",327,328,4.85698172632466,328
"329",328,329,4.76306137553489,329
"330",329,330,4.80119918535022,330
"331",330,331,4.8883517744196,331
"332",331,332,4.94147576139202,332
"333",332,333,4.89480545412278,333
"334",333,334,4.75168591729265,334
"335",334,335,4.53273990478876,335
"336",335,336,4.26427849605242,336
"337",336,337,3.9953660727418,337
"338",337,338,3.78075534206928,338
"339",338,339,3.65994726955262,339
"340",339,340,3.61143585393112,340
"341",340,341,3.59846335224947,341
"342",341,342,3.58427202155235,342
"343",342,343,3.54200433296398,343
"344",343,344,3.48440361392661,344
"345",344,345,3.43411340596205,345
"346",345,346,3.40510253220038,346
"347",346,347,3.37664094220494,347
"348",347,348,3.31932386714738,348
"349",348,349,3.20374653819935,349
"350",349,350,3.0138979202803,350
"351",350,351,2.78734191330091,351
"352",351,352,2.57503615091965,352
"353",352,353,2.41666416492972,353
"354",353,354,2.3068130796631,354
"355",354,355,2.2287959175865,355
"356",355,356,2.16697392321128,356
"357",356,357,2.1099012292275,357
"358",357,358,2.04718019036988,358
"359",358,359,1.96841316137316,359
"360",359,360,1.86966803480461,360
"361",360,361,1.77287485456172,361
