"","x","Index","y","Index2"
"1",0,1,0.831275193719989,1
"2",1,2,0.823666148717047,2
"3",2,3,0.813372418691745,3
"4",3,4,0.798030610660387,4
"5",4,5,0.776763246284268,5
"6",5,6,0.754636505804655,6
"7",6,7,0.738202484107806,7
"8",7,8,0.732148916993185,8
"9",8,9,0.733706103913068,9
"10",9,10,0.73823998523294,10
"11",10,11,0.741116501318281,11
"12",11,12,0.738009838971886,12
"13",12,13,0.725827170745783,13
"14",13,14,0.701783915629314,14
"15",14,15,0.66470745662332,15
"16",15,16,0.619873032774642,16
"17",16,17,0.574167847141624,17
"18",17,18,0.533350717040497,18
"19",18,19,0.498666916819044,19
"20",19,20,0.470233335082935,20
"21",20,21,0.448166860437839,21
"22",21,22,0.432285560639307,22
"23",22,23,0.421212220042402,23
"24",23,24,0.413270802152067,24
"25",24,25,0.407646482574624,25
"26",25,26,0.406969285321917,26
"27",26,27,0.414730446507173,27
"28",27,28,0.43408582746273,28
"29",28,29,0.466849790397377,29
"30",29,30,0.514501322739018,30
"31",30,31,0.578519411915556,31
"32",31,32,0.660093407306416,32
"33",32,33,0.75925410609711,33
"34",33,34,0.875742667424671,34
"35",34,35,1.00948307702958,35
"36",35,36,1.16113062706613,36
"37",36,37,1.33152343629204,37
"38",37,38,1.51850584041385,38
"39",38,39,1.70794704293321,39
"40",39,40,1.8827224643006,40
"41",40,41,2.02570752496647,41
"42",41,42,2.12372229261993,42
"43",42,43,2.17936542390469,43
"44",43,44,2.1991802227031,44
"45",44,45,2.19084683785915,45
"46",45,46,2.16659279806339,46
"47",46,47,2.139782476968,47
"48",47,48,2.12378024822518,48
"49",48,49,2.12922515692408,49
"50",49,50,2.15585493390172,50
"51",50,51,2.20068198143211,51
"52",51,52,2.26371883477375,52
"53",52,53,2.35697856112309,53
"54",53,54,2.4954743606611,54
"55",54,55,2.68926756629714,55
"56",55,56,2.92861204185421,56
"57",56,57,3.19880978388374,57
"58",57,58,3.48516278893712,58
"59",58,59,3.77547985524835,59
"60",59,60,4.06759698778165,60
"61",60,61,4.36185699318384,61
"62",61,62,4.65880902822367,62
"63",62,63,4.95982765015769,63
"64",63,64,5.26649376636441,64
"65",64,65,5.57978485465483,65
"66",65,66,5.89826467456996,66
